stamp,x,y,z,qw,qx,qy,qz
1642400941.458734222,,,,,,,
1642400941.973403357,,,,,,,
1642400942.654815783,,,,,,,
1642400943.175029901,,,,,,,
1642400943.569258608,,,,,,,
1642400944.181123363,,,,,,,
1642400944.681633303,,,,,,,
1642400945.465230450,,,,,,,
1642400945.995210447,,,,,,,
1642400946.453370066,,,,,,,
1642400946.889489567,,,,,,,
1642400947.397686858,,,,,,,
1642400948.021826108,,,,,,,
1642400948.527033944,,,,,,,
1642400949.043884618,,,,,,,
1642400949.508679347,,,,,,,
1642400949.940773474,,,,,,,
1642400950.265566736,,,,,,,
1642400950.764200103,,,,,,,
1642400951.255766320,,,,,,,
1642400951.833844279,,,,,,,
1642400952.232463934,,,,,,,
1642400952.963276743,,,,,,,
1642400953.473199661,,,,,,,
1642400953.895029180,,,,,,,
1642400954.358284462,,,,,,,
1642400954.896216582,,,,,,,
1642400955.483381210,,,,,,,
1642400955.991678631,,,,,,,
1642400956.602275718,,,,,,,
1642400957.102025518,,,,,,,
1642400957.499418979,,,,,,,
1642400958.522145691,,,,,,,
1642400959.690002623,,,,,,,
1642400960.134610383,,,,,,,
1642400960.615812504,,,,,,,
1642400961.096342806,,,,,,,
1642400961.597023244,,,,,,,
1642400962.085727113,,,,,,,
1642400962.614357617,,,,,,,
1642400963.018135048,,,,,,,
1642400963.500170014,,,,,,,
1642400963.926250095,,,,,,,
1642400964.392957238,,,,,,,
1642400964.817006152,,,,,,,
1642400965.592018846,,,,,,,
1642400966.025408001,,,,,,,
1642400966.466787487,,,,,,,
1642400967.031907837,,,,,,,
1642400967.627248784,,,,,,,
1642400968.122661045,,,,,,,
1642400968.646025611,,,,,,,
1642400969.190279302,,,,,,,
1642400969.562530644,,,,,,,
1642400970.357724259,,,,,,,
1642400971.000582679,,,,,,,
1642400971.528949115,,,,,,,
1642400972.023438577,,,,,,,
1642400972.966197073,,,,,,,
1642400973.433430049,,,,,,,
1642400973.959598115,,,,,,,
1642400974.392341371,,,,,,,
1642400974.825282519,,,,,,,
1642400975.070342161,,,,,,,
1642400975.940627596,,,,,,,
1642400976.518558897,,,,,,,
1642400976.922540940,,,,,,,
1642400977.404145050,,,,,,,
1642400977.930766819,,,,,,,
1642400978.428413579,,,,,,,
1642400978.970515108,,,,,,,
1642400979.839095621,,,,,,,
1642400980.696793597,,,,,,,
1642400981.164431667,,,,,,,
1642400981.766525903,,,,,,,
1642400982.265810320,,,,,,,
1642400982.826056578,,,,,,,
1642400983.235219437,,,,,,,
1642400984.229750224,,,,,,,
1642400984.928699722,,,,,,,
1642400985.435908102,,,,,,,
1642400985.991111242,,,,,,,
1642400986.522427548,,,,,,,
1642400987.004590227,,,,,,,
1642400987.499425007,,,,,,,
1642400987.959408494,,,,,,,
1642400988.571786953,,,,,,,
1642400989.031048093,,,,,,,
1642400989.432670003,,,,,,,
1642400989.809462248,,,,,,,
1642400990.423578174,,,,,,,
1642400991.321123680,,,,,,,
1642400991.909461895,,,,,,,
1642400992.345239982,,,,,,,
1642400992.905508769,,,,,,,
1642400993.302881205,,,,,,,
1642400993.702419819,,,,,,,
1642400994.187546864,,,,,,,
1642400994.648962405,,,,,,,
1642400995.207658144,,,,,,,
1642400995.569508941,,,,,,,
1642400995.980724536,,,,,,,
1642400996.559565450,,,,,,,
1642400997.208390907,,,,,,,
1642400998.181090827,,,,,,,
1642400998.626519913,,,,,,,
1642400999.047847632,,,,,,,
1642400999.549177809,,,,,,,
1642401000.008853547,,,,,,,
1642401000.334175682,,,,,,,
1642401000.987173843,,,,,,,
1642401001.420127823,,,,,,,
1642401001.852202621,,,,,,,
1642401002.346310286,,,,,,,
1642401002.716292281,,,,,,,
1642401003.118839549,,,,,,,
1642401003.415588408,,,,,,,
1642401003.782047341,,,,,,,
1642401004.181294654,,,,,,,
1642401004.588390057,,,,,,,
1642401004.904875766,,,,,,,
1642401005.269615408,,,,,,,
1642401005.675012928,,,,,,,
1642401006.040760457,,,,,,,
1642401006.469965675,,,,,,,
1642401007.019133202,,,,,,,
1642401007.456342576,,,,,,,
1642401007.910685272,,,,,,,
1642401008.344221308,,,,,,,
1642401008.824232978,,,,,,,
1642401009.273701774,,,,,,,
1642401009.717611540,,,,,,,
1642401010.478999735,,,,,,,
1642401010.965354319,,,,,,,
1642401011.381640232,,,,,,,
1642401011.914231854,,,,,,,
1642401012.752118643,,,,,,,
1642401013.481385251,,,,,,,
1642401013.925595886,,,,,,,
1642401014.407284094,,,,,,,
1642401015.301059238,,,,,,,
1642401015.753563665,,,,,,,
1642401016.073350194,,,,,,,
1642401016.808792610,,,,,,,
1642401017.353585669,,,,,,,
1642401017.977496883,,,,,,,
1642401018.756962414,,,,,,,
1642401019.414322562,,,,,,,
1642401019.943198254,,,,,,,
1642401020.589757724,,,,,,,
1642401021.083111904,,,,,,,
1642401021.577994941,,,,,,,
1642401022.153501212,,,,,,,
1642401022.751224116,,,,,,,
1642401023.307170980,,,,,,,
1642401023.851129818,,,,,,,
1642401024.284991524,,,,,,,
1642401024.810946562,,,,,,,
1642401025.393136041,,,,,,,
1642401026.109399215,,,,,,,
1642401026.505175435,,,,,,,
1642401027.084973356,,,,,,,
1642401027.510514965,,,,,,,
1642401028.041889224,,,,,,,
1642401028.686210227,,,,,,,
1642401029.214129136,,,,,,,
1642401029.764884079,,,,,,,
1642401030.333263776,,,,,,,
1642401030.841809712,,,,,,,
1642401031.511712007,,,,,,,
1642401032.008635780,,,,,,,
1642401032.395395987,,,,,,,
1642401033.015037631,,,,,,,
1642401033.664142164,,,,,,,
1642401034.309982294,,,,,,,
1642401034.870943923,,,,,,,
1642401035.637666633,,,,,,,
1642401036.278695072,,,,,,,
1642401036.773263768,,,,,,,
1642401037.351347295,,,,,,,
1642401037.893622715,,,,,,,
1642401038.342167337,,,,,,,
1642401038.649707339,,,,,,,
1642401039.177140513,,,,,,,
1642401039.349981050,,,,,,,
1642401040.565284573,,,,,,,
1642401041.155622306,,,,,,,
1642401042.446706270,,,,,,,
1642401043.513723781,,,,,,,
1642401043.973499425,,,,,,,
1642401044.380732878,,,,,,,
1642401044.823158909,,,,,,,
1642401045.273860300,,,,,,,
1642401045.671332866,,,,,,,
1642401046.185998513,4.64408,6.84378,1.43311,-0.986509,-0.00675593,0.067258,-0.149098
1642401046.719440516,4.22151,6.83381,1.15612,-0.987073,-0.0183906,0.0487057,-0.151579
1642401047.081079405,3.8877,6.7718,0.74103,-0.987845,-0.0191272,0.00293593,-0.154234
1642401047.597767836,4.00466,6.69862,0.843398,-0.987485,-0.0116335,0.0162425,-0.156443
1642401048.012486685,4.13773,6.71314,0.989309,-0.987036,-0.0116841,0.0330031,-0.156635
1642401048.470671297,3.98413,6.70557,0.774608,-0.987637,-0.0114524,0.00883664,-0.15609
1642401048.918293824,4.10594,6.60279,0.846405,-0.987402,0.00360763,0.0212245,-0.156762
1642401049.514335102,4.04439,6.52495,0.731328,-0.98772,0.0136637,0.0126998,-0.15512
1642401049.952247239,4.07493,6.72319,0.848417,-0.98735,-0.0106625,0.0200001,-0.156928
1642401050.440788993,4.04982,6.66089,0.850259,-0.987044,-0.00573864,0.0164579,-0.159503
1642401051.016377761,3.94195,6.86531,0.817005,-0.9873,-0.0278155,0.00911574,-0.156147
1642401051.553140743,3.95485,6.73292,0.790822,-0.987826,-0.0156082,0.00954706,-0.154482
1642401052.119875102,3.99257,6.65097,0.831095,-0.987597,-0.00570689,0.011502,-0.156485
1642401052.649683801,4.0723,6.70229,0.881477,-0.98783,-0.0102351,0.0212227,-0.153739
1642401053.209458148,4.06206,6.58229,0.849781,-0.987274,0.00988985,0.0186189,-0.157626
1642401053.608411696,3.90779,6.88248,0.784139,-0.987354,-0.0345729,0.00509569,-0.15463
1642401054.075235610,4.03531,6.75623,0.891371,-0.987407,-0.0159334,0.0193248,-0.156202
1642401054.649420676,4.01896,6.732,0.86372,-0.987565,-0.0120541,0.016709,-0.155854
1642401055.173958541,3.99938,6.72023,0.831389,-0.987512,-0.0131476,0.0132985,-0.156428
1642401055.816088726,4.00313,6.73798,0.882247,-0.987391,-0.0149472,0.0120745,-0.157131
1642401056.377177557,4.02443,6.74982,0.892296,-0.986659,-0.0347047,-0.00752906,-0.15888
1642401056.810078256,,,,,,,
1642401057.526367959,,,,,,,
1642401057.991366852,,,,,,,
1642401058.345200085,,,,,,,
1642401059.002043650,,,,,,,
1642401059.450005414,,,,,,,
1642401060.014290296,,,,,,,
1642401060.407528747,4.11324,6.71724,0.976514,-0.986291,-0.0421097,-0.0231251,-0.157864
1642401060.870639515,4.18318,6.70844,1.04077,-0.985939,-0.0291074,-0.0371436,-0.160302
1642401061.409104028,4.17055,6.73196,1.01902,-0.98541,-0.0333993,-0.0473314,-0.160037
1642401061.999777766,4.13437,6.78501,1.01627,-0.987156,-0.0202943,0.0079098,-0.158268
1642401062.562108985,4.14729,6.72856,1.00039,-0.987142,-0.0145459,0.00876546,-0.158939
1642401063.078099453,4.27677,6.43471,1.03526,-0.987132,0.016515,0.0169234,-0.158146
1642401063.816617533,4.0704,6.86219,0.991859,-0.987227,-0.0270605,0.00473265,-0.156933
1642401064.281440039,4.06338,6.84828,0.983792,-0.987434,-0.022441,0.00417599,-0.156374
1642401064.774124161,4.08215,6.72601,0.96295,-0.987677,-0.0109336,0.00379225,-0.156078
1642401065.394164627,4.13851,6.79586,1.01724,-0.987328,-0.0296671,-0.00128465,-0.155893
1642401066.005292411,4.1227,6.78099,1.00636,-0.986107,-0.0361721,-0.0417079,-0.156671
1642401066.627243979,,,,,,,
1642401067.780925043,,,,,,,
1642401068.213544073,,,,,,,
1642401068.542987040,,,,,,,
1642401069.013117084,,,,,,,
1642401069.515438476,,,,,,,
1642401070.184675065,,,,,,,
1642401070.618153021,,,,,,,
1642401071.238074349,,,,,,,
1642401071.614393147,,,,,,,
1642401072.159798471,,,,,,,
1642401072.584650949,4.07884,6.72016,1.01303,-0.987681,-0.0115983,-0.00734196,-0.155876
1642401073.079624323,4.15711,6.75905,1.07476,-0.9877,-0.0132405,0.00159716,-0.155793
1642401073.553450905,4.11479,6.71928,1.0165,-0.987896,-0.0086973,-0.00181048,-0.154864
1642401074.071984069,4.16929,6.72336,1.06424,-0.987744,-0.0088177,0.00190693,-0.155821
1642401074.657756515,4.06551,6.67453,0.981243,-0.987782,-0.00561449,-0.007044,-0.155581
1642401075.115987527,4.18559,6.69234,1.0652,-0.987834,-0.00547763,0.00320769,-0.155381
1642401075.650694925,3.99091,6.74377,0.960111,-0.987629,-0.0127958,-0.0116563,-0.155849
1642401076.068929125,4.02392,6.58905,0.949042,-0.987625,-0.00128304,-0.0114353,-0.156409
1642401076.711791545,4.04876,6.54643,0.955998,-0.98784,0.00599523,-0.00953606,-0.155065
1642401077.721786956,4.0941,6.58762,1.06724,-0.987525,-0.000230091,-0.0114988,-0.157043
1642401078.117650792,,,,,,,
1642401078.524386030,,,,,,,
1642401079.049669986,,,,,,,
1642401079.671671762,,,,,,,
1642401080.251509013,4.09567,6.81338,1.11812,-0.987656,-0.0173739,-0.0156823,-0.154877
1642401080.868578713,4.13162,6.84949,1.15941,-0.984539,-0.0321703,-0.0754237,-0.154788
1642401081.388043122,4.1182,6.90084,1.1446,-0.987986,-0.016421,-0.00812225,-0.153452
1642401082.069215641,4.20335,6.85651,1.20635,-0.987806,-0.0152552,-0.00375461,-0.154893
1642401082.582324016,4.13242,6.79445,1.14985,-0.987738,-0.0134772,-0.01233,-0.15505
1642401083.173953993,4.12578,6.87978,1.15607,-0.987654,-0.0190259,-0.0120806,-0.15502
1642401083.682439033,,,,,,,
1642401084.185870394,,,,,,,
1642401084.687104473,,,,,,,
1642401085.016735090,,,,,,,
1642401085.580022644,4.11275,6.78611,1.1403,-0.987582,-0.0186135,-0.0185511,-0.154889
1642401085.942477770,4.04571,6.84752,1.11045,-0.987807,-0.0157025,-0.017136,-0.153938
1642401086.472616746,3.84417,6.75467,0.962863,-0.987436,-0.0123538,-0.0336589,-0.153897
1642401086.985289114,4.05846,6.79191,1.09535,-0.98796,-0.0122216,-0.0139569,-0.153594
1642401087.678909217,4.17467,6.75579,1.16274,-0.987942,-0.00922664,-0.00664547,-0.154403
1642401088.150935899,,,,,,,
1642401088.683469568,,,,,,,
1642401089.109351534,,,,,,,
1642401089.445207304,3.68217,6.62884,0.86165,-0.987209,-0.00186553,-0.0477075,-0.152114
1642401089.716929023,4.16055,6.76773,1.12043,-0.988635,-0.00167976,-0.0102247,-0.149977
1642401090.183904139,4.35416,6.75301,1.23826,-0.988552,-0.00124048,0.00177478,-0.150863
1642401090.880835941,4.29134,6.78706,1.19796,-0.988679,-0.000837394,0.000693282,-0.150043
1642401091.457299315,4.39874,6.85512,1.28588,-0.988865,-0.00049939,0.0075589,-0.14862
1642401091.918538822,4.44062,6.90608,1.33067,-0.988499,-0.00961509,0.0115102,-0.150482
1642401092.437868158,4.42482,6.87176,1.33376,-0.988653,-0.00682066,0.009072,-0.149791
1642401092.949876804,4.23668,6.77903,1.23326,-0.988741,-0.00295274,-0.00542916,-0.149511
1642401093.544813745,4.42674,7.12256,1.44351,-0.988298,-0.022397,0.0096171,-0.150578
1642401094.091860598,4.40012,6.86969,1.42503,-0.98882,-0.00542375,0.00322207,-0.148982
1642401094.814448671,4.50569,6.81118,1.43364,-0.988546,0.00049529,0.00733546,-0.15074
1642401095.384422312,4.19944,6.62478,1.19364,-0.988507,0.00771441,-0.0210704,-0.149501
1642401095.688814714,4.61356,6.96292,1.41832,-0.988705,-0.00563483,0.00767783,-0.149574
1642401096.187009674,4.63587,7.02745,1.46905,-0.98879,-0.00954076,0.00880692,-0.148751
1642401096.946782483,4.26362,6.95827,1.32463,-0.988169,-0.0133,-0.00626318,-0.152665
1642401097.399077819,4.49546,7.19135,1.50782,-0.988182,-0.0257994,0.00949637,-0.150802
1642401098.032450396,4.53515,7.04462,1.49859,-0.987819,-0.0191223,0.00960261,-0.154132
1642401098.584836213,4.70052,7.06233,1.59244,-0.987572,-0.0226569,0.0223108,-0.153916
1642401099.045531839,4.39804,7.09091,1.41273,-0.987574,-0.0261767,-0.00113029,-0.154957
1642401099.476890626,4.36465,7.14933,1.40309,-0.987558,-0.0297914,-0.0031315,-0.154375
1642401100.340801947,4.32737,7.00913,1.36261,-0.987602,-0.0218792,-0.00892663,-0.15519
1642401100.710275198,4.35146,7.13161,1.38988,-0.98775,-0.0296766,-0.00601282,-0.153078
1642401101.236420224,4.34892,7.14943,1.3987,-0.9875,-0.0307252,-0.00558317,-0.154497
1642401101.885547829,4.45804,7.10703,1.46665,-0.987587,-0.0258839,0.00118006,-0.154921
1642401102.620705793,4.3523,7.01573,1.37636,-0.987586,-0.0230998,-0.00577926,-0.155265
1642401103.209033351,4.34157,6.95201,1.39494,-0.987809,-0.0190306,-0.00772115,-0.154309
1642401103.876915039,,,,,,,
1642401104.310728872,,,,,,,
1642401104.885068149,,,,,,,
1642401105.279025620,,,,,,,
1642401105.925401951,,,,,,,
1642401106.479546002,3.78411,6.85751,1.16371,-0.986676,-0.0194384,-0.0497519,-0.15368
1642401106.964199056,4.43689,7.05558,1.49832,-0.988184,-0.021164,-0.00301868,-0.151773
1642401107.518345988,4.45492,6.96532,1.50756,-0.98817,-0.0176731,-0.00247038,-0.152321
1642401107.945501670,4.52965,6.89723,1.53186,-0.988237,-0.0143197,-0.000915654,-0.152256
1642401108.843624850,4.36942,6.95309,1.45149,-0.988061,-0.0155544,-0.00731149,-0.153099
1642401109.405907460,4.30527,7.01578,1.44797,-0.988,-0.0213896,-0.0123207,-0.152469
1642401110.119747877,4.38569,7.01344,1.48198,-0.987991,-0.0208348,-0.0088652,-0.152845
1642401110.651456412,4.34515,6.76704,1.44146,-0.987928,-0.0109078,-0.014255,-0.153868
1642401111.171127098,4.33752,6.8306,1.4473,-0.987932,-0.0136636,-0.0155981,-0.153495
1642401111.576438153,4.29717,6.72371,1.39175,-0.987838,-0.00743791,-0.019012,-0.154143
1642401112.564745003,4.25601,6.92174,1.40829,-0.987671,-0.0204672,-0.0202465,-0.153871
1642401113.239956629,4.32921,6.91793,1.45831,-0.987682,-0.0211189,-0.0185103,-0.153934
1642401113.478888367,4.32601,7.00978,1.46558,-0.987588,-0.0260535,-0.0166464,-0.153994
1642401114.387065303,4.2078,6.83396,1.37031,-0.987867,-0.0152272,-0.0235425,-0.152751
1642401114.920796430,4.39728,6.95689,1.47056,-0.987731,-0.0212951,-0.0150371,-0.153972
1642401115.464667778,4.31459,6.86971,1.41665,-0.987713,-0.0166154,-0.0178059,-0.154368
1642401116.042038398,4.39183,6.77924,1.42338,-0.987576,-0.0112245,-0.0145733,-0.156061
1642401116.711161162,4.56256,6.67004,1.47894,-0.988023,-0.00553537,-0.00820114,-0.153989
1642401117.320973277,4.27602,6.97613,1.40117,-0.987247,-0.0269365,-0.0206174,-0.155539
1642401117.786698069,4.43889,6.74717,1.45534,-0.98775,-0.00818664,-0.0143986,-0.155165
1642401118.484124888,4.35825,6.81478,1.42018,-0.987407,-0.0220187,-0.0253919,-0.15459
1642401119.016295831,4.37384,6.78074,1.40228,-0.987087,-0.0292066,-0.0287103,-0.154861
1642401119.490822072,4.35885,6.8846,1.42554,-0.987558,-0.0247413,-0.0243688,-0.153375
1642401120.098160580,4.64522,6.74132,1.53386,-0.834419,-0.0526455,0.538313,-0.105794
1642401120.902918696,,,,,,,
1642401121.515100640,,,,,,,
1642401122.084340510,,,,,,,
1642401122.686797087,,,,,,,
1642401123.249515992,,,,,,,
1642401123.817120636,,,,,,,
1642401124.347165114,,,,,,,
1642401124.895282961,,,,,,,
1642401125.318663896,,,,,,,
1642401125.820648355,,,,,,,
1642401126.280274397,,,,,,,
1642401126.731376914,,,,,,,
1642401127.607082178,,,,,,,
1642401128.086666577,,,,,,,
1642401128.488812399,,,,,,,
1642401128.921252995,,,,,,,
1642401129.384741881,,,,,,,
1642401129.883840439,5.13674,6.63424,1.91765,-0.987704,-0.000425977,-0.0029549,-0.15631
1642401130.406302239,5.1039,6.76938,1.91781,-0.987878,-0.00197609,0.00327053,-0.155185
1642401131.051290932,5.04914,6.81112,1.90492,-0.988116,-0.00537783,-0.00032398,-0.153617
1642401131.540396631,4.95871,6.79917,1.87603,-0.988117,-0.00423995,-0.00500511,-0.153563
1642401132.087594335,4.92075,6.95913,1.90212,-0.987671,-0.0127868,-0.00831458,-0.1558
1642401132.617438458,4.90149,7.10289,1.9166,-0.987922,-0.0174625,-0.00804132,-0.153755
1642401133.053901868,4.80363,7.0529,1.93993,-0.987735,-0.0163795,-0.0131767,-0.154718
1642401133.603541210,4.86537,6.90888,1.99907,-0.987847,-0.0131246,-0.0206973,-0.153488
1642401134.094366616,4.89964,6.81897,2.07662,-0.987687,-0.00317026,-0.0234062,-0.154648
1642401134.517855137,4.8341,7.19369,2.05674,-0.987403,-0.0208152,-0.0283731,-0.154261
1642401134.908096710,4.89149,7.03622,2.01546,-0.987692,-0.013613,-0.025136,-0.153775
1642401135.574571464,4.77609,7.01876,1.98357,-0.987587,-0.0134615,-0.030527,-0.153486
1642401136.165732218,4.91348,7.22816,2.06594,-0.987497,-0.022224,-0.0229142,-0.154375
1642401136.698144509,4.91382,7.09576,2.13305,-0.987565,-0.0166275,-0.0261218,-0.154129
1642401137.186939003,5.03138,7.04992,2.10293,-0.98763,-0.01719,-0.0240614,-0.153986
1642401137.750857991,4.5648,6.96223,1.91148,-0.986893,-0.0169519,-0.0433823,-0.154507
1642401138.150737826,4.74215,6.72653,1.97443,-0.988002,0.00294578,-0.0343476,-0.150547
1642401138.563562277,5.36614,6.98831,2.20827,-0.988716,-0.000110851,-0.00113076,-0.1498
1642401139.086666168,5.24673,7.14971,2.17323,-0.98846,-0.0105889,-0.00328656,-0.151077
1642401139.575794107,5.28381,6.96129,2.1896,-0.988482,-0.00445154,-0.0058939,-0.151158
1642401140.159514713,5.22634,6.85696,2.14176,-0.988552,0.000708756,-0.0100324,-0.150545
1642401140.517491082,5.29072,6.98221,2.17898,-0.988545,-0.00301469,-0.00518603,-0.150808
1642401141.143900831,5.58042,7.11658,2.29259,-0.98832,-0.0124489,0.0043028,-0.151823
1642401141.878033979,5.21256,6.92365,2.16013,-0.988487,-0.00142385,-0.0124752,-0.150784
1642401142.645610589,5.14891,6.86404,2.11426,-0.988419,-0.000503696,-0.0122547,-0.15125
1642401143.321498898,5.01303,6.84717,2.12898,-0.98801,-0.00351737,-0.0206896,-0.152956
1642401143.806626391,5.06267,6.8309,2.15803,-0.988354,-0.00281947,-0.0177447,-0.151106
1642401144.280817075,5.20901,6.68201,2.20431,-0.988589,0.00734441,-0.0141905,-0.149789
1642401144.772890756,5.12988,6.90941,2.20657,-0.920899,-0.0756702,0.356591,-0.138068
1642401145.250812121,5.14765,6.82344,2.24574,-0.988118,-0.00245933,-0.0223502,-0.152042
1642401145.624307771,5.13773,7.00595,2.26633,-0.922881,-0.0716016,0.353163,-0.13579
1642401147.083455365,5.08059,7.17798,2.36934,-0.987718,-0.0165432,-0.0288819,-0.152661
1642401147.877287647,5.18007,7.12665,2.44296,-0.987978,-0.00664683,-0.0282203,-0.151854
1642401148.453361767,5.23466,7.5179,1.58831,-0.979333,-0.0536537,0.127751,-0.147336
1642401148.917431269,5.07015,7.34156,2.54059,-0.987022,-0.0237991,-0.0362632,-0.154618
1642401149.417267566,5.18209,7.06264,2.57685,-0.987793,-0.0132416,-0.0326318,-0.15174
1642401149.847235100,5.11468,7.06808,2.63771,-0.987503,-0.0116825,-0.0387299,-0.152317
1642401150.180171369,5.05485,7.06631,2.59003,-0.937525,-0.067063,0.31242,-0.137635
1642401150.555194690,5.05754,7.23415,2.57054,-0.987279,-0.0177293,-0.0414562,-0.152468
1642401151.147496678,5.09825,7.36376,2.5586,-0.938249,-0.0690427,0.31104,-0.134819
1642401151.892126884,5.08491,7.26534,2.49732,-0.987491,-0.0201311,-0.0372559,-0.151884
1642401152.220254118,5.099,7.11422,2.49351,-0.987568,-0.012204,-0.036559,-0.152394
1642401152.859433153,4.85395,7.24438,2.47276,-0.987395,-0.0119957,-0.0440349,-0.151554
1642401153.653410365,4.92951,7.06316,2.49389,-0.935696,-0.0650872,0.317076,-0.140356
1642401154.087599340,4.74465,7.23988,2.46778,-0.935249,-0.059836,0.321537,-0.135434
1642401154.415606860,4.81514,7.27047,2.48332,-0.935902,-0.0606389,0.319576,-0.135209
1642401154.980959534,4.92001,7.39395,2.5377,-0.987589,-0.0162039,-0.0401714,-0.150968
1642401155.485837253,4.59058,7.38227,2.43195,-0.987332,-0.0206729,-0.0461367,-0.150401
1642401156.405104953,5.19766,7.63643,2.5574,-0.988302,-0.016493,-0.0301909,-0.148577
1642401157.451859622,5.38726,7.49057,2.63157,-0.988168,-0.00619392,-0.0254995,-0.151112
1642401158.246088774,5.20355,7.49678,2.6169,-0.988151,-0.0101649,-0.0287241,-0.150431
1642401158.856312000,5.54322,7.50686,2.69628,-0.928563,-0.0668689,0.338771,-0.13614
1642401159.324816547,5.4297,7.38694,2.68166,-0.988287,-0.0140929,-0.0240366,-0.150044
1642401159.872695926,5.26012,7.42465,2.62761,-0.988197,-0.010379,-0.0279273,-0.150262
1642401160.309094631,5.266,7.42206,2.62849,-0.931075,-0.0573086,0.334052,-0.134995
1642401161.051157086,5.36436,7.43179,2.70122,-0.929041,-0.0611828,0.338487,-0.136261
1642401162.059081265,5.71312,7.6311,2.9501,-0.928481,-0.0656909,0.339069,-0.13653
1642401162.404975462,5.64743,7.4376,2.88736,-0.988291,-0.0111651,-0.0235899,-0.150333
1642401162.888110988,5.32841,7.46622,2.77226,-0.988272,-0.00593549,-0.0345787,-0.148618
1642401163.381289007,5.17327,7.65358,2.80651,-0.987604,-0.024299,-0.0387995,-0.150142
1642401164.058560952,5.08466,7.37745,2.79036,-0.987897,-0.00448902,-0.0392113,-0.150005
1642401164.533408766,5.02845,7.59053,2.82467,-0.988377,-0.0103663,-0.0400473,-0.146286
1642401164.990014057,5.15725,6.96555,2.86758,-0.98782,-0.00345811,-0.0434243,-0.149381
1642401166.056195075,5.12178,8.06481,2.75029,-0.936629,-0.0673048,0.317999,-0.130663
1642401167.060673409,5.20337,7.68089,2.76538,-0.987993,-0.00900873,-0.0438393,-0.147875
1642401167.529507433,5.61744,7.72696,2.93024,-0.988465,-0.00694865,-0.0306386,-0.148158
1642401167.911261259,5.11292,7.80919,2.79357,-0.987731,-0.010887,-0.0472173,-0.148455
1642401168.436110232,5.31505,7.84313,2.92651,-0.987919,-0.0187654,-0.0394361,-0.148693
1642401169.076573383,5.26878,7.5799,2.84643,-0.988545,-0.00465542,-0.0375751,-0.146098
1642401169.659195189,5.17916,7.57932,2.79172,-0.987983,-0.020759,-0.0387945,-0.148165
1642401170.309430523,5.01341,7.63353,2.82906,-0.987983,-0.00403894,-0.0461905,-0.147442
1642401171.208158096,4.8461,7.89175,2.77354,-0.987397,-0.0265741,-0.0459373,-0.1491
1642401171.974174074,5.41601,7.75668,2.87404,-0.938072,-0.0577064,0.314552,-0.133222
1642401172.553670103,4.64542,8.17685,2.74541,-0.942104,-0.0688874,0.302029,-0.128345
1642401173.208153279,5.4923,7.44032,2.8851,-0.988342,-0.00473525,-0.0358778,-0.147888
1642401173.795308019,5.19681,8.0999,2.90966,-0.93755,-0.0613522,0.317452,-0.128295
1642401174.281792718,5.2817,7.69224,2.87605,-0.936665,-0.0713503,0.314883,-0.135705
1642401174.639467802,5.07772,8.1503,2.87266,-0.988431,-0.0125788,-0.0417316,-0.145276
1642401175.320711617,5.44174,7.67514,2.89301,-0.988697,0.000634955,-0.0333671,-0.146167
1642401176.009551102,4.97712,7.87118,2.83932,-0.987046,-0.0361543,-0.0479336,-0.148782
