stamp,x,y,z,qw,qx,qy,qz
1642400941.458734222,,,,,,,
1642400941.973403357,,,,,,,
1642400942.654815783,,,,,,,
1642400943.175029901,,,,,,,
1642400943.569258608,,,,,,,
1642400944.181123363,,,,,,,
1642400944.681633303,,,,,,,
1642400945.465230450,,,,,,,
1642400945.995210447,,,,,,,
1642400946.453370066,,,,,,,
1642400946.889489567,,,,,,,
1642400947.397686858,,,,,,,
1642400948.021826108,,,,,,,
1642400948.527033944,,,,,,,
1642400949.043884618,,,,,,,
1642400949.508679347,,,,,,,
1642400949.940773474,,,,,,,
1642400950.265566736,,,,,,,
1642400950.764200103,,,,,,,
1642400951.255766320,,,,,,,
1642400951.833844279,,,,,,,
1642400952.232463934,,,,,,,
1642400952.963276743,,,,,,,
1642400953.473199661,,,,,,,
1642400953.895029180,,,,,,,
1642400954.358284462,,,,,,,
1642400954.896216582,,,,,,,
1642400955.483381210,,,,,,,
1642400955.991678631,,,,,,,
1642400956.602275718,,,,,,,
1642400957.102025518,,,,,,,
1642400957.499418979,,,,,,,
1642400958.522145691,,,,,,,
1642400959.690002623,,,,,,,
1642400960.134610383,,,,,,,
1642400960.615812504,,,,,,,
1642400961.096342806,,,,,,,
1642400961.597023244,,,,,,,
1642400962.085727113,,,,,,,
1642400962.614357617,,,,,,,
1642400963.018135048,,,,,,,
1642400963.500170014,,,,,,,
1642400963.926250095,,,,,,,
1642400964.392957238,,,,,,,
1642400964.817006152,,,,,,,
1642400965.592018846,,,,,,,
1642400966.025408001,,,,,,,
1642400966.466787487,,,,,,,
1642400967.031907837,,,,,,,
1642400967.627248784,,,,,,,
1642400968.122661045,,,,,,,
1642400968.646025611,,,,,,,
1642400969.190279302,,,,,,,
1642400969.562530644,,,,,,,
1642400970.357724259,,,,,,,
1642400971.000582679,,,,,,,
1642400971.528949115,,,,,,,
1642400972.023438577,,,,,,,
1642400972.966197073,,,,,,,
1642400973.433430049,,,,,,,
1642400973.959598115,,,,,,,
1642400974.392341371,,,,,,,
1642400974.825282519,,,,,,,
1642400975.070342161,,,,,,,
1642400975.940627596,,,,,,,
1642400976.518558897,,,,,,,
1642400976.922540940,,,,,,,
1642400977.404145050,,,,,,,
1642400977.930766819,,,,,,,
1642400978.428413579,,,,,,,
1642400978.970515108,,,,,,,
1642400979.839095621,,,,,,,
1642400980.696793597,,,,,,,
1642400981.164431667,,,,,,,
1642400981.766525903,,,,,,,
1642400982.265810320,,,,,,,
1642400982.826056578,,,,,,,
1642400983.235219437,,,,,,,
1642400984.229750224,,,,,,,
1642400984.928699722,,,,,,,
1642400985.435908102,,,,,,,
1642400985.991111242,,,,,,,
1642400986.522427548,,,,,,,
1642400987.004590227,,,,,,,
1642400987.499425007,,,,,,,
1642400987.959408494,,,,,,,
1642400988.571786953,,,,,,,
1642400989.031048093,,,,,,,
1642400989.432670003,,,,,,,
1642400989.809462248,,,,,,,
1642400990.423578174,,,,,,,
1642400991.321123680,,,,,,,
1642400991.909461895,,,,,,,
1642400992.345239982,,,,,,,
1642400992.905508769,,,,,,,
1642400993.302881205,,,,,,,
1642400993.702419819,,,,,,,
1642400994.187546864,,,,,,,
1642400994.648962405,,,,,,,
1642400995.207658144,,,,,,,
1642400995.569508941,,,,,,,
1642400995.980724536,,,,,,,
1642400996.559565450,,,,,,,
1642400997.208390907,,,,,,,
1642400998.181090827,,,,,,,
1642400998.626519913,,,,,,,
1642400999.047847632,,,,,,,
1642400999.549177809,,,,,,,
1642401000.008853547,,,,,,,
1642401000.334175682,,,,,,,
1642401000.987173843,,,,,,,
1642401001.420127823,,,,,,,
1642401001.852202621,,,,,,,
1642401002.346310286,,,,,,,
1642401002.716292281,,,,,,,
1642401003.118839549,,,,,,,
1642401003.415588408,,,,,,,
1642401003.782047341,,,,,,,
1642401004.181294654,,,,,,,
1642401004.588390057,,,,,,,
1642401004.904875766,,,,,,,
1642401005.269615408,,,,,,,
1642401005.675012928,,,,,,,
1642401006.040760457,,,,,,,
1642401006.469965675,,,,,,,
1642401007.019133202,,,,,,,
1642401007.456342576,,,,,,,
1642401007.910685272,,,,,,,
1642401008.344221308,,,,,,,
1642401008.824232978,,,,,,,
1642401009.273701774,,,,,,,
1642401009.717611540,,,,,,,
1642401010.478999735,,,,,,,
1642401010.965354319,,,,,,,
1642401011.381640232,,,,,,,
1642401011.914231854,,,,,,,
1642401012.752118643,,,,,,,
1642401013.481385251,,,,,,,
1642401013.925595886,,,,,,,
1642401014.407284094,,,,,,,
1642401015.301059238,,,,,,,
1642401015.753563665,,,,,,,
1642401016.073350194,,,,,,,
1642401016.808792610,,,,,,,
1642401017.353585669,,,,,,,
1642401017.977496883,,,,,,,
1642401018.756962414,,,,,,,
1642401019.414322562,,,,,,,
1642401019.943198254,,,,,,,
1642401020.589757724,,,,,,,
1642401021.083111904,,,,,,,
1642401021.577994941,,,,,,,
1642401022.153501212,,,,,,,
1642401022.751224116,,,,,,,
1642401023.307170980,,,,,,,
1642401023.851129818,,,,,,,
1642401024.284991524,,,,,,,
1642401024.810946562,,,,,,,
1642401025.393136041,,,,,,,
1642401026.109399215,,,,,,,
1642401026.505175435,,,,,,,
1642401027.084973356,,,,,,,
1642401027.510514965,,,,,,,
1642401028.041889224,,,,,,,
1642401028.686210227,,,,,,,
1642401029.214129136,,,,,,,
1642401029.764884079,,,,,,,
1642401030.333263776,,,,,,,
1642401030.841809712,,,,,,,
1642401031.511712007,,,,,,,
1642401032.008635780,,,,,,,
1642401032.395395987,,,,,,,
1642401033.015037631,,,,,,,
1642401033.664142164,,,,,,,
1642401034.309982294,,,,,,,
1642401034.870943923,,,,,,,
1642401035.637666633,,,,,,,
1642401036.278695072,,,,,,,
1642401036.773263768,,,,,,,
1642401037.351347295,,,,,,,
1642401037.893622715,,,,,,,
1642401038.342167337,,,,,,,
1642401038.649707339,,,,,,,
1642401039.177140513,,,,,,,
1642401039.349981050,,,,,,,
1642401040.565284573,,,,,,,
1642401041.155622306,,,,,,,
1642401042.446706270,,,,,,,
1642401043.513723781,,,,,,,
1642401043.973499425,,,,,,,
1642401044.380732878,,,,,,,
1642401044.823158909,,,,,,,
1642401045.273860300,,,,,,,
1642401045.671332866,,,,,,,
1642401046.185998513,-0.5651722654,-2.117985403,5.730933179,-0.1704314408,-0.6572149263,0.7087555269,-0.1915392067
1642401046.719440516,-0.5610057066,0.06147062913,5.908647593,-0.2705954396,-0.6209049536,0.6690183335,-0.3060549235
1642401047.081079405,-0.558758026,0.5375540537,5.870157464,-0.2947596441,-0.6076287334,0.6560798424,-0.3368431609
1642401047.597767836,-0.5843303708,0.7223361439,5.844313641,-0.3005558374,-0.6037648423,0.6510647254,-0.3482081665
1642401048.012486685,-0.6328160537,0.7725006093,5.826677925,-0.3013944078,-0.6027554149,0.649712807,-0.3517393767
1642401048.470671297,-0.68668354,1.126477973,5.78897153,-0.3204345779,-0.5928560142,0.639414817,-0.3701244649
1642401048.918293824,-0.7434729957,1.133739017,5.778066644,-0.3193257037,-0.5932487108,0.6397100153,-0.369943453
1642401049.514335102,-0.8244187498,1.127963838,5.793229881,-0.3188235562,-0.5951062575,0.6392064391,-0.3682597052
1642401049.952247239,-0.8253022541,1.115406909,5.797977254,-0.3170416861,-0.5942555423,0.6398330302,-0.3700791985
1642401050.440788993,-0.7879686698,1.107256736,5.804816051,-0.3156443363,-0.5934126854,0.6398335802,-0.3726164615
1642401051.016377761,-0.7419944987,1.092368793,5.837196148,-0.3177849742,-0.5940776441,0.640330678,-0.3688645901
1642401051.553140743,-0.6168430627,1.063264443,5.831484464,-0.319549445,-0.5946565642,0.6403743118,-0.3663228954
1642401052.119875102,-0.6326522379,1.051159379,5.814748121,-0.3179727842,-0.5942654717,0.6406273956,-0.3678836741
1642401052.649683801,-0.6290240951,1.06334594,5.811961381,-0.3194344509,-0.5951875664,0.6406652694,-0.3650498664
1642401053.209458148,-0.6946552089,1.076658597,5.782812832,-0.3175683855,-0.5943265503,0.6409021779,-0.3676556413
1642401053.608411696,-0.5861257414,1.063151034,5.767973139,-0.3189343097,-0.5943425269,0.6403563815,-0.3673983826
1642401054.075235610,-0.5686247186,1.080118492,5.747376839,-0.3186905248,-0.5942167747,0.6406111328,-0.3673692292
1642401054.649420676,-0.5732265311,1.08829221,5.734481558,-0.3191856735,-0.5940584646,0.6409220367,-0.3666524095
1642401055.173958541,-0.5844538941,1.102785374,5.72995587,-0.3178619411,-0.593864606,0.6408141172,-0.3683013486
1642401055.816088726,-0.6057099887,1.221487355,5.806804428,-0.3181786694,-0.5932875962,0.6402029803,-0.3700166301
1642401056.377177557,-0.6101871348,1.401253696,5.914907111,-0.3153791627,-0.5931781662,0.6271172152,-0.3942076169
1642401056.810078256,,,,,,,
1642401057.526367959,,,,,,,
1642401057.991366852,,,,,,,
1642401058.345200085,,,,,,,
1642401059.002043650,,,,,,,
1642401059.450005414,,,,,,,
1642401060.014290296,,,,,,,
1642401060.407528747,-0.736091239,1.571587815,6.581041455,-0.2895554659,-0.6062392145,0.6339349763,-0.3830901889
1642401060.870639515,-0.7451403984,1.569407536,6.576414381,-0.3068770507,-0.5950551068,0.6315595185,-0.3909839769
1642401061.409104028,-0.7515663803,1.58020269,6.578703531,-0.3098412533,-0.5931578504,0.6275209505,-0.3979693694
1642401061.999777766,-0.7404199349,1.463434839,6.578299847,-0.2864671551,-0.6083619858,0.6562526886,-0.3422932545
1642401062.562108985,-0.7332060094,1.471025146,6.565938534,-0.2863601672,-0.6080977326,0.656275381,-0.34280844
1642401063.078099453,-0.7222477916,1.480370396,6.545125655,-0.2880980895,-0.6078228921,0.6559428043,-0.3424760723
1642401063.816617533,-0.5686029052,1.501169185,6.556644162,-0.2903700712,-0.6076282297,0.6553315791,-0.3420726205
1642401064.281440039,-0.5636667619,1.522790759,6.559380471,-0.2917644447,-0.6073903839,0.6552943033,-0.3413792707
1642401064.774124161,-0.5602368693,1.537502352,6.555231678,-0.2922028082,-0.6074460761,0.6550491105,-0.3413758139
1642401065.394164627,-0.5598081865,1.555034676,6.543241281,-0.2891711664,-0.6092039081,0.6469823463,-0.355899534
1642401066.005292411,-0.5629140634,1.553939124,6.528174065,-0.3035212553,-0.5998569718,0.6315840183,-0.386196956
1642401066.627243979,,,,,,,
1642401067.780925043,,,,,,,
1642401068.213544073,,,,,,,
1642401068.542987040,,,,,,,
1642401069.013117084,,,,,,,
1642401069.515438476,,,,,,,
1642401070.184675065,,,,,,,
1642401070.618153021,,,,,,,
1642401071.238074349,,,,,,,
1642401071.614393147,,,,,,,
1642401072.159798471,,,,,,,
1642401072.584650949,-0.6306375091,1.455803223,7.138632841,-0.2634158968,-0.6202333995,0.6686250563,-0.3144250778
1642401073.079624323,-0.6374469185,1.369271458,7.151267513,-0.2587157649,-0.6226244041,0.6709824026,-0.3085249096
1642401073.553450905,-0.6492592073,1.460048293,7.148883469,-0.26310266,-0.6212310201,0.6697685829,-0.3102564348
1642401074.071984069,-0.6597933226,1.459903367,7.137024039,-0.263327441,-0.6205416068,0.6694177556,-0.3121964791
1642401074.657756515,-0.6677362078,1.458619093,7.141209848,-0.2640573117,-0.6204165441,0.669422792,-0.3118175323
1642401075.115987527,-0.6782543229,1.461598431,7.153498909,-0.2636613945,-0.6209796084,0.6692894148,-0.3113176421
1642401075.650694925,-0.6680694389,1.464609378,7.154297758,-0.2639094838,-0.6204378626,0.668899353,-0.3130212429
1642401076.068929125,-0.6699231546,1.458100975,7.172894681,-0.2633784307,-0.6200068812,0.6691432276,-0.3138002717
1642401076.711791545,-0.7166947011,1.485882267,7.235369044,-0.2649753284,-0.6205558463,0.6694549336,-0.3106905355
1642401077.721786956,-0.709890014,1.738288556,7.451052708,-0.2657671531,-0.6182328275,0.6680905704,-0.3175074505
1642401078.117650792,,,,,,,
1642401078.524386030,,,,,,,
1642401079.049669986,,,,,,,
1642401079.671671762,,,,,,,
1642401080.251509013,-0.5551324255,1.899545795,7.875402192,-0.257810683,-0.623440388,0.6701217178,-0.3095038249
1642401080.868578713,-0.547258068,1.906130283,7.846183409,-0.2833197031,-0.6100480355,0.6459668493,-0.3609683778
1642401081.388043122,-0.5397816946,1.643813148,7.927226798,-0.2482379743,-0.6287413305,0.6779345553,-0.2889065353
1642401082.069215641,-0.5404773935,1.644862607,7.928384056,-0.2467473351,-0.6282381683,0.6777110997,-0.2917879742
1642401082.582324016,-0.5515683764,1.886486747,7.889280657,-0.2561885011,-0.6238070124,0.6726440151,-0.3046018582
1642401083.173953993,-0.5559564757,1.887470844,7.888543239,-0.256916013,-0.6238059058,0.6722865415,-0.3047805115
1642401083.682439033,,,,,,,
1642401084.185870394,,,,,,,
1642401084.687104473,,,,,,,
1642401085.016735090,,,,,,,
1642401085.580022644,-0.5707169226,1.910896974,7.903150363,-0.2556911609,-0.6241671083,0.6687933149,-0.3126546867
1642401085.942477770,-0.577499527,1.88918251,7.910935534,-0.2576606969,-0.6243264404,0.6722896731,-0.3030743417
1642401086.472616746,-0.5777236238,1.800043171,7.94052288,-0.2540237606,-0.6255717667,0.6738061956,-0.3001951106
1642401086.985289114,-0.5817380858,1.440855436,8.014239073,-0.2381650561,-0.6322968896,0.681271899,-0.2816853726
1642401087.678909217,-0.587096824,1.420493197,8.009916303,-0.2376127107,-0.6319656564,0.6817563552,-0.2817230572
1642401088.150935899,,,,,,,
1642401088.683469568,,,,,,,
1642401089.109351534,,,,,,,
1642401089.445207304,-0.6783891191,0.841097501,8.072096874,-0.2188615459,-0.6394631489,0.690264972,-0.2583036455
1642401089.716929023,-0.6779676267,-0.1104749615,8.150445878,-0.1827858097,-0.6533280604,0.7034212838,-0.2120148361
1642401090.183904139,-0.6682606741,-0.3310347806,8.152659852,-0.1729274291,-0.6555446841,0.7056588617,-0.2059195045
1642401090.880835941,-0.6465621232,-0.3509262901,8.163987741,-0.1729480973,-0.6563441685,0.7063248123,-0.2010137994
1642401091.457299315,-0.6113324105,-0.345200467,8.143870328,-0.1774482865,-0.6560039375,0.7059515655,-0.1995077112
1642401091.918538822,-0.58340415,-0.3305322644,8.136596026,-0.173201371,-0.6556001811,0.7063162118,-0.2032414735
1642401092.437868158,-0.5743254359,-0.3022265302,8.212981438,-0.1741035171,-0.6557171975,0.7060555269,-0.2029988057
1642401092.949876804,-0.559655116,-0.2390730754,8.377419661,-0.1737541614,-0.6562022221,0.7055338828,-0.2035437922
1642401093.544813745,-0.5365836535,-0.106283705,8.608793034,-0.1742764858,-0.6555952045,0.7060471216,-0.2032734522
1642401094.091860598,-0.509236183,0.02868995642,8.831715869,-0.1766088562,-0.6558594123,0.7053517542,-0.2028217098
1642401094.814448671,-0.5516421935,0.1353940747,8.976629985,-0.177545277,-0.6542314791,0.7063068449,-0.2039350071
1642401095.384422312,-0.6028062052,-0.4107197471,8.994924872,-0.1599709835,-0.6587740301,0.7108685716,-0.1873284165
1642401095.688814714,-0.6256255599,-0.9414859068,8.997379015,-0.1415971034,-0.6642244103,0.7154173326,-0.1641165233
1642401096.187009674,-0.6097767853,-0.8749030563,8.966704701,-0.144513729,-0.6635845791,0.7148239424,-0.1667273819
1642401096.946782483,-0.5891734469,0.713301597,8.915635805,-0.1921864084,-0.6485009576,0.7008161517,-0.2266442455
1642401097.399077819,-0.5484546119,0.3400287551,8.930065689,-0.1810229683,-0.6530187721,0.7040201202,-0.2124919729
1642401098.032450396,-0.5432884064,1.233314892,8.840877566,-0.2107664676,-0.6426358433,0.6929024257,-0.2499657927
1642401098.584836213,-0.5521098031,1.734334072,8.770975293,-0.2241862533,-0.6375508746,0.686054619,-0.2694410247
1642401099.045531839,-0.5453146017,1.957637832,8.728885418,-0.235001809,-0.6329131351,0.6822402477,-0.2806124688
1642401099.476890626,-0.5482350133,1.950648246,8.741887806,-0.2352411961,-0.6330676724,0.6822892935,-0.2799432476
1642401100.340801947,-0.5770143457,2.103963926,8.718431989,-0.2414755805,-0.6300974833,0.6795172455,-0.2879635715
1642401100.710275198,-0.5508998691,2.092697791,8.729106859,-0.2422892331,-0.6300617365,0.6799042374,-0.2864408556
1642401101.236420224,-0.5556345127,2.093392973,8.737147332,-0.2416195303,-0.6305384702,0.679367428,-0.2872301132
1642401101.885547829,-0.6004937597,2.081141761,8.7392956,-0.2421467277,-0.6300792104,0.6799712091,-0.2863639393
1642401102.620705793,-0.612402446,2.074504658,8.75838245,-0.2400739802,-0.6306792257,0.6797641073,-0.287278535
1642401103.209033351,-0.604788422,2.099865582,8.81325761,-0.2409282992,-0.6305695557,0.679751335,-0.286833946
1642401103.876915039,,,,,,,
1642401104.310728872,,,,,,,
1642401104.885068149,,,,,,,
1642401105.279025620,,,,,,,
1642401105.925401951,,,,,,,
1642401106.479546002,-0.6840376401,2.075358354,9.533500827,-0.2262540282,-0.6361991322,0.6844757877,-0.2748684685
1642401106.964199056,-0.6920265784,1.138984563,9.707748794,-0.1936100316,-0.6488989719,0.6983316231,-0.231901324
1642401107.518345988,-0.7032649607,1.515232041,9.658661202,-0.204872932,-0.6449394295,0.6938208543,-0.2463591608
1642401107.945501670,-0.7215263925,1.511103057,9.685606473,-0.2047181408,-0.6450714717,0.6930766492,-0.248229808
1642401108.843624850,-0.7211257944,1.823878677,9.66859129,-0.2161634901,-0.6407795828,0.6906422771,-0.2562969311
1642401109.405907460,-0.7086478222,1.804488878,9.670525006,-0.2164266114,-0.6408912143,0.6896519729,-0.2584533414
1642401110.119747877,-0.6977027748,2.007144875,9.644876692,-0.2237910035,-0.6382297159,0.6866419795,-0.2666518488
1642401110.651456412,-0.7225531995,1.998323974,9.650219469,-0.2218241444,-0.6378519006,0.6865220708,-0.2694929465
1642401111.171127098,-0.747056288,2.212983357,9.630379347,-0.2303817263,-0.6351416572,0.6831337885,-0.277213929
1642401111.576438153,-0.7697491354,2.2267588,9.649258069,-0.2306988111,-0.6344765617,0.6835354156,-0.277483129
1642401112.564745003,-0.7390141822,2.244146343,9.645072373,-0.2301828879,-0.6350098404,0.6825448883,-0.2791250905
1642401113.239956629,-0.7163276296,2.268101162,9.637592447,-0.2311775949,-0.6342963632,0.6816946515,-0.2819883781
1642401113.478888367,-0.7123904377,2.276146918,9.649993899,-0.2303578411,-0.6349587016,0.6818282148,-0.2808433689
1642401114.387065303,-0.7027109802,2.295274848,9.65635222,-0.2320679973,-0.6347604136,0.6825090281,-0.2782176999
1642401114.920796430,-0.7343624824,2.315455863,9.65169053,-0.2321449786,-0.6342765297,0.6816145391,-0.2814313644
1642401115.464667778,-0.747822817,2.332079212,9.636790036,-0.2310860424,-0.6344170512,0.6826040561,-0.2795817389
1642401116.042038398,-0.7818816411,2.344172279,9.640729903,-0.2301592775,-0.6339877546,0.6830692092,-0.2801833139
1642401116.711161162,-0.8356555666,2.382388138,9.655165436,-0.2298884914,-0.6345178836,0.6819632651,-0.2818943809
1642401117.320973277,-0.8051074108,2.377542683,9.643991266,-0.227726075,-0.6345052925,0.6820976253,-0.2833490747
1642401117.786698069,-0.7807874547,2.365057087,9.649170701,-0.2319130576,-0.6330857149,0.6831717156,-0.2805266802
1642401118.484124888,-0.787326924,2.398170787,9.639187528,-0.2292505699,-0.6345024575,0.6780059653,-0.291819668
1642401119.016295831,-0.8008057652,2.391040867,9.620623084,-0.2239675942,-0.6358299,0.6748853787,-0.3001475981
1642401119.490822072,-0.7967250574,2.389756072,9.606098349,-0.2293047355,-0.6348846655,0.67800108,-0.2909558993
1642401120.098160580,-0.790548278,2.407213158,9.590274523,0.146468867,-0.6901173584,0.6952618298,0.1374623246
1642401120.902918696,,,,,,,
1642401121.515100640,,,,,,,
1642401122.084340510,,,,,,,
1642401122.686797087,,,,,,,
1642401123.249515992,,,,,,,
1642401123.817120636,,,,,,,
1642401124.347165114,,,,,,,
1642401124.895282961,,,,,,,
1642401125.318663896,,,,,,,
1642401125.820648355,,,,,,,
1642401126.280274397,,,,,,,
1642401126.731376914,,,,,,,
1642401127.607082178,,,,,,,
1642401128.086666577,,,,,,,
1642401128.488812399,,,,,,,
1642401128.921252995,,,,,,,
1642401129.384741881,,,,,,,
1642401129.883840439,-0.9518415878,2.503620451,11.94321435,-0.1947596014,-0.6448275137,0.6954523391,-0.250224338
1642401130.406302239,-0.982614538,2.499443046,11.97102497,-0.1942324533,-0.6455683903,0.6975904868,-0.2426576196
1642401131.051290932,-0.9922679902,2.505782112,12.00169272,-0.1944748684,-0.6463322228,0.6963609929,-0.2439580925
1642401131.540396631,-0.9727100389,2.492008469,12.01500198,-0.195794895,-0.6462887267,0.6962359258,-0.243373738
1642401132.087594335,-0.9557110101,2.493843879,12.01063806,-0.1959128535,-0.6452025635,0.6958253554,-0.247303216
1642401132.617438458,-0.890430641,2.496024991,12.02220957,-0.1981354056,-0.6451914647,0.6960232813,-0.2449937282
1642401133.053901868,-0.8636420283,2.53635499,12.0882497,-0.1981250163,-0.6449416517,0.6960373872,-0.2456190129
1642401133.603541210,-0.8963483696,2.772575093,12.503925,-0.2000445994,-0.6442660336,0.6934511486,-0.2530394054
1642401134.094366616,-0.9228500505,3.02420609,12.92499796,-0.205401072,-0.6426388197,0.6940735543,-0.2511725468
1642401134.517855137,-0.9125713881,3.18855002,13.23251315,-0.2056456496,-0.6426280643,0.6925411894,-0.2551974505
1642401134.908096710,-0.8982764079,3.228240071,13.32444825,-0.2051776026,-0.6431824657,0.6930804204,-0.2527014012
1642401135.574571464,-0.890271206,3.208666673,13.35601762,-0.2060383731,-0.642982512,0.6928886399,-0.2530355919
1642401136.165732218,-0.8847468078,3.245906865,13.47377107,-0.2034147215,-0.643540794,0.693299732,-0.2526127056
1642401136.698144509,-0.8719212278,3.285183593,13.52858648,-0.2056295576,-0.642831909,0.6929377143,-0.2536157448
1642401137.186939003,-0.8883163081,3.379089223,13.68247961,-0.2037106404,-0.6433881993,0.6920129073,-0.2562649725
1642401137.750857991,-0.9142343786,3.388427986,13.702086,-0.2029517731,-0.642761865,0.6926533145,-0.2567082947
1642401138.150737826,-0.9680948521,1.697895796,13.98185795,-0.1689052436,-0.6554454387,0.7070773912,-0.2047043194
1642401138.563562277,-0.9913501041,0.9087288696,14.07692616,-0.1470629452,-0.6619233041,0.7136787757,-0.1757630072
1642401139.086666168,-1.00736816,1.256666377,14.05942704,-0.1501665083,-0.6603530412,0.7120906274,-0.1852317982
1642401139.575794107,-1.022909136,1.300439369,14.05445535,-0.1519568812,-0.6596269818,0.7114731745,-0.1886988953
1642401140.159514713,-1.054769883,1.17425652,14.08262374,-0.1506817633,-0.6602948833,0.7120562786,-0.1851527193
1642401140.517491082,-1.067408174,1.112905699,14.08867103,-0.1483082378,-0.6610636654,0.7126311982,-0.1820886384
1642401141.143900831,-1.077462737,1.160776473,14.10446766,-0.1452154881,-0.6611294148,0.7116198689,-0.1881954331
1642401141.878033979,-1.106697036,1.475641319,14.04440845,-0.1586917761,-0.6581756296,0.7099702145,-0.1938144869
1642401142.645610589,-1.136926901,1.503822672,14.0627702,-0.1567340526,-0.6585732804,0.7103670545,-0.1925988551
1642401143.321498898,-1.177079249,1.549242443,14.15994708,-0.1562491711,-0.6571465345,0.7103705665,-0.1977834347
1642401143.806626391,-1.179406061,1.629328582,14.39854702,-0.1555124261,-0.6588822714,0.7094010031,-0.1960618643
1642401144.280817075,-1.191820436,1.724503686,14.63966827,-0.1592323403,-0.6586400376,0.7094723707,-0.1936164196
1642401144.772890756,-1.206870451,1.832023039,14.86395648,0.1331648004,-0.6859948852,0.7130448025,0.0569672093
1642401145.250812121,-1.202306884,1.916712396,15.02612037,-0.159265163,-0.6569814729,0.7087352925,-0.2017529115
1642401145.624307771,-1.200855897,1.997524812,15.17384528,0.1248015742,-0.6861121336,0.7143481184,0.05815043474
1642401147.083455365,-1.20471769,2.364033392,15.92657851,-0.1605534659,-0.6565365769,0.7074768863,-0.2065399793
1642401147.877287647,-1.212415349,2.635152165,16.53343721,-0.1671525491,-0.6554792284,0.7080260746,-0.2027463543
1642401148.453361767,-1.273458378,2.968576969,17.85997315,-0.03928967884,-0.6819263002,0.7233066346,-0.1012934084
1642401148.917431269,-1.225669018,2.948516121,17.2532569,-0.161876092,-0.654723653,0.707077552,-0.2125427122
1642401149.417267566,-1.258058597,3.101047801,17.59420162,-0.1624393222,-0.656356695,0.7063716257,-0.2094002911
1642401149.847235100,-1.283783998,3.214734863,17.85038411,-0.1660614734,-0.6548921721,0.7062915303,-0.2114050715
1642401150.180171369,-1.28882035,3.321254433,18.09700678,0.09682477233,-0.688151382,0.7182854332,0.03374426457
1642401150.555194690,-1.288712623,3.368022896,18.22794873,-0.1655222726,-0.6551521681,0.7057033698,-0.2129806745
1642401151.147496678,-1.293270635,3.384747346,18.20099441,0.09047008633,-0.6874999363,0.7197197121,0.03409599711
1642401151.892126884,-1.262532907,3.304187812,18.03488561,-0.1630321309,-0.6564962584,0.7053169139,-0.2120406517
1642401152.220254118,-1.225147337,3.24599492,17.92890489,-0.1657269378,-0.6550816473,0.7068310112,-0.2092666699
1642401152.859433153,-1.1704357,3.167000633,17.85877407,-0.1706316078,-0.6546916421,0.706479927,-0.2077253497
1642401153.653410365,-1.073412602,3.091044663,17.86981988,0.0991050554,-0.6850422301,0.7206147781,0.04012072378
1642401154.087599340,-1.02754234,2.329515291,18.00859635,0.1101220725,-0.682511981,0.7192775799,0.06848567694
1642401154.415606860,-0.9714722072,2.019386938,18.05454449,0.1127946038,-0.6823152145,0.7188135211,0.07092564632
1642401154.980959534,-0.9014575706,1.969535512,18.06310268,-0.1519754201,-0.6600761035,0.7117141831,-0.1861878915
1642401155.485837253,-0.8420609489,1.962218735,18.06374747,-0.1476553464,-0.6613826873,0.7116213749,-0.1853803075
1642401156.405104953,-0.7911006423,-0.2369169783,18.23060584,-0.1153433532,-0.6698277045,0.7204696183,-0.1376600387
