stamp,x,y,z,qw,qx,qy,qz
1642400941.458734222,,,,,,,
1642400941.973403357,,,,,,,
1642400942.654815783,,,,,,,
1642400943.175029901,,,,,,,
1642400943.569258608,,,,,,,
1642400944.181123363,,,,,,,
1642400944.681633303,,,,,,,
1642400945.465230450,,,,,,,
1642400945.995210447,,,,,,,
1642400946.453370066,,,,,,,
1642400946.889489567,,,,,,,
1642400947.397686858,,,,,,,
1642400948.021826108,,,,,,,
1642400948.527033944,,,,,,,
1642400949.043884618,,,,,,,
1642400949.508679347,,,,,,,
1642400949.940773474,,,,,,,
1642400950.265566736,,,,,,,
1642400950.764200103,,,,,,,
1642400951.255766320,,,,,,,
1642400951.833844279,,,,,,,
1642400952.232463934,,,,,,,
1642400952.963276743,,,,,,,
1642400953.473199661,,,,,,,
1642400953.895029180,,,,,,,
1642400954.358284462,,,,,,,
1642400954.896216582,,,,,,,
1642400955.483381210,,,,,,,
1642400955.991678631,,,,,,,
1642400956.602275718,,,,,,,
1642400957.102025518,,,,,,,
1642400957.499418979,,,,,,,
1642400958.522145691,,,,,,,
1642400959.690002623,,,,,,,
1642400960.134610383,,,,,,,
1642400960.615812504,,,,,,,
1642400961.096342806,,,,,,,
1642400961.597023244,,,,,,,
1642400962.085727113,,,,,,,
1642400962.614357617,,,,,,,
1642400963.018135048,,,,,,,
1642400963.500170014,,,,,,,
1642400963.926250095,,,,,,,
1642400964.392957238,,,,,,,
1642400964.817006152,,,,,,,
1642400965.592018846,,,,,,,
1642400966.025408001,,,,,,,
1642400966.466787487,,,,,,,
1642400967.031907837,,,,,,,
1642400967.627248784,,,,,,,
1642400968.122661045,,,,,,,
1642400968.646025611,,,,,,,
1642400969.190279302,,,,,,,
1642400969.562530644,,,,,,,
1642400970.357724259,,,,,,,
1642400971.000582679,,,,,,,
1642400971.528949115,,,,,,,
1642400972.023438577,,,,,,,
1642400972.966197073,,,,,,,
1642400973.433430049,,,,,,,
1642400973.959598115,,,,,,,
1642400974.392341371,,,,,,,
1642400974.825282519,,,,,,,
1642400975.070342161,,,,,,,
1642400975.940627596,,,,,,,
1642400976.518558897,,,,,,,
1642400976.922540940,,,,,,,
1642400977.404145050,,,,,,,
1642400977.930766819,,,,,,,
1642400978.428413579,,,,,,,
1642400978.970515108,,,,,,,
1642400979.839095621,,,,,,,
1642400980.696793597,,,,,,,
1642400981.164431667,,,,,,,
1642400981.766525903,,,,,,,
1642400982.265810320,,,,,,,
1642400982.826056578,,,,,,,
1642400983.235219437,,,,,,,
1642400984.229750224,,,,,,,
1642400984.928699722,,,,,,,
1642400985.435908102,,,,,,,
1642400985.991111242,,,,,,,
1642400986.522427548,,,,,,,
1642400987.004590227,,,,,,,
1642400987.499425007,,,,,,,
1642400987.959408494,,,,,,,
1642400988.571786953,,,,,,,
1642400989.031048093,,,,,,,
1642400989.432670003,,,,,,,
1642400989.809462248,,,,,,,
1642400990.423578174,,,,,,,
1642400991.321123680,,,,,,,
1642400991.909461895,,,,,,,
1642400992.345239982,,,,,,,
1642400992.905508769,,,,,,,
1642400993.302881205,,,,,,,
1642400993.702419819,,,,,,,
1642400994.187546864,,,,,,,
1642400994.648962405,,,,,,,
1642400995.207658144,,,,,,,
1642400995.569508941,,,,,,,
1642400995.980724536,,,,,,,
1642400996.559565450,,,,,,,
1642400997.208390907,,,,,,,
1642400998.181090827,,,,,,,
1642400998.626519913,,,,,,,
1642400999.047847632,,,,,,,
1642400999.549177809,,,,,,,
1642401000.008853547,,,,,,,
1642401000.334175682,,,,,,,
1642401000.987173843,,,,,,,
1642401001.420127823,,,,,,,
1642401001.852202621,,,,,,,
1642401002.346310286,,,,,,,
1642401002.716292281,,,,,,,
1642401003.118839549,,,,,,,
1642401003.415588408,,,,,,,
1642401003.782047341,,,,,,,
1642401004.181294654,,,,,,,
1642401004.588390057,,,,,,,
1642401004.904875766,,,,,,,
1642401005.269615408,,,,,,,
1642401005.675012928,,,,,,,
1642401006.040760457,,,,,,,
1642401006.469965675,,,,,,,
1642401007.019133202,,,,,,,
1642401007.456342576,,,,,,,
1642401007.910685272,,,,,,,
1642401008.344221308,,,,,,,
1642401008.824232978,,,,,,,
1642401009.273701774,,,,,,,
1642401009.717611540,,,,,,,
1642401010.478999735,,,,,,,
1642401010.965354319,,,,,,,
1642401011.381640232,,,,,,,
1642401011.914231854,,,,,,,
1642401012.752118643,,,,,,,
1642401013.481385251,,,,,,,
1642401013.925595886,,,,,,,
1642401014.407284094,,,,,,,
1642401015.301059238,,,,,,,
1642401015.753563665,,,,,,,
1642401016.073350194,,,,,,,
1642401016.808792610,,,,,,,
1642401017.353585669,,,,,,,
1642401017.977496883,,,,,,,
1642401018.756962414,,,,,,,
1642401019.414322562,,,,,,,
1642401019.943198254,,,,,,,
1642401020.589757724,,,,,,,
1642401021.083111904,,,,,,,
1642401021.577994941,,,,,,,
1642401022.153501212,,,,,,,
1642401022.751224116,,,,,,,
1642401023.307170980,,,,,,,
1642401023.851129818,,,,,,,
1642401024.284991524,,,,,,,
1642401024.810946562,,,,,,,
1642401025.393136041,,,,,,,
1642401026.109399215,,,,,,,
1642401026.505175435,,,,,,,
1642401027.084973356,,,,,,,
1642401027.510514965,,,,,,,
1642401028.041889224,,,,,,,
1642401028.686210227,,,,,,,
1642401029.214129136,,,,,,,
1642401029.764884079,,,,,,,
1642401030.333263776,,,,,,,
1642401030.841809712,,,,,,,
1642401031.511712007,,,,,,,
1642401032.008635780,,,,,,,
1642401032.395395987,,,,,,,
1642401033.015037631,,,,,,,
1642401033.664142164,,,,,,,
1642401034.309982294,,,,,,,
1642401034.870943923,,,,,,,
1642401035.637666633,,,,,,,
1642401036.278695072,,,,,,,
1642401036.773263768,,,,,,,
1642401037.351347295,,,,,,,
1642401037.893622715,,,,,,,
1642401038.342167337,,,,,,,
1642401038.649707339,,,,,,,
1642401039.177140513,,,,,,,
1642401039.349981050,,,,,,,
1642401040.565284573,,,,,,,
1642401041.155622306,,,,,,,
1642401042.446706270,,,,,,,
1642401043.513723781,,,,,,,
1642401043.973499425,,,,,,,
1642401044.380732878,,,,,,,
1642401044.823158909,,,,,,,
1642401045.273860300,,,,,,,
1642401045.671332866,,,,,,,
1642401046.185998513,,,,,,,
1642401046.719440516,,,,,,,
1642401047.081079405,12.9535,9.6352,1.21617,-0.989481,-0.00499256,0.0108875,-0.144169
1642401047.597767836,13.0413,9.59144,1.56081,-0.988982,0.0102405,0.0262993,-0.145319
1642401048.012486685,13.123,9.58331,2.04837,-0.988424,0.0101905,0.0435,-0.144989
1642401048.470671297,12.9263,9.56022,1.4761,-0.989127,0.00401781,0.0242704,-0.144995
1642401048.918293824,12.9943,9.46978,1.73122,-0.988486,0.0229324,0.0356093,-0.145264
1642401049.514335102,12.9407,9.40272,1.4168,-0.987996,0.0329951,0.025322,-0.148777
1642401049.952247239,12.9827,9.57347,1.73931,-0.988801,0.0113809,0.0335764,-0.144966
1642401050.440788993,12.9757,9.54226,1.67285,-0.98861,0.0171199,0.0316615,-0.146132
1642401051.016377761,12.8579,9.68843,1.5618,-0.989231,-0.00715772,0.0222758,-0.144483
1642401051.553140743,12.9614,9.60036,1.47768,-0.98914,-0.000608616,0.0232409,-0.145123
1642401052.119875102,12.924,9.51845,1.54555,-0.988752,0.0130934,0.0251554,-0.146848
1642401052.649683801,13.0077,9.54796,1.78188,-0.988642,0.00614273,0.0329551,-0.146505
1642401053.209458148,12.9714,9.48236,1.65946,-0.98841,0.0309005,0.032884,-0.144944
1642401053.608411696,12.8638,9.70418,1.48212,-0.989092,-0.0146756,0.0198386,-0.145215
1642401054.075235610,12.9935,9.62412,1.79314,-0.988415,0.00065221,0.0339091,-0.147937
1642401054.649420676,12.979,9.60169,1.7059,-0.988468,0.00291321,0.0318537,-0.148016
1642401055.173958541,12.9386,9.57586,1.62469,-0.989206,0.00670491,0.0300965,-0.143249
1642401055.816088726,12.9346,9.59592,1.69897,-0.98899,0.0035207,0.0288842,-0.145091
1642401056.377177557,12.9266,9.60763,1.72335,-0.988951,0.00246545,0.0290296,-0.145353
1642401056.810078256,12.9524,9.58699,1.77002,-0.988792,0.00734076,0.0326717,-0.145495
1642401057.526367959,12.9679,9.53522,1.65698,-0.988856,0.0143682,0.0276935,-0.145571
1642401057.991366852,12.9839,9.5548,1.71495,-0.988656,0.00998069,0.0289677,-0.147041
1642401058.345200085,12.9618,9.55591,1.77148,-0.988855,0.00754956,0.0285653,-0.145918
1642401059.002043650,13.0086,9.5884,1.94571,-0.988735,0.00425388,0.0322707,-0.146091
1642401059.450005414,12.9396,9.61224,1.75592,-0.988969,-0.000306458,0.0257869,-0.145858
1642401060.014290296,12.7622,9.55517,1.09886,-0.989345,0.00668547,0.00151577,-0.145426
1642401060.407528747,13.1355,9.60626,1.73743,-0.988928,0.00740823,0.0256294,-0.145977
1642401060.870639515,13.1746,9.59145,1.89604,-0.988729,0.00847625,0.030287,-0.146377
1642401061.409104028,13.1384,9.59964,1.85136,-0.988917,0.00721547,0.0284305,-0.145545
1642401061.999777766,13.1657,9.65471,1.8456,-0.989457,0.00196295,0.028168,-0.142045
1642401062.562108985,13.1682,9.60668,1.82979,-0.98897,0.0114848,0.0281628,-0.144959
1642401063.078099453,13.2943,9.35726,1.93433,-0.988146,0.0363436,0.0365517,-0.144603
1642401063.816617533,13.1061,9.71886,1.80509,-0.989281,-0.00833225,0.0240592,-0.14379
1642401064.281440039,13.0909,9.70398,1.78427,-0.989107,-0.00360021,0.0246127,-0.145079
1642401064.774124161,13.1126,9.59853,1.72492,-0.989052,0.00786815,0.0250398,-0.145215
1642401065.394164627,13.161,9.66602,1.89536,-0.989172,0.00290597,0.0309917,-0.143422
1642401066.005292411,13.1194,9.63795,1.80888,-0.989164,0.00399209,0.0255404,-0.144519
1642401066.627243979,13.1271,9.59547,1.73618,-0.989281,0.00576203,0.0229103,-0.144104
1642401067.780925043,13.1077,9.53849,1.81162,-0.989297,0.00935032,0.0206291,-0.144148
1642401068.213544073,13.1558,9.5003,1.9137,-0.989049,0.0149508,0.0250648,-0.144671
1642401068.542987040,13.1927,9.49725,2.02425,-0.988856,0.0183218,0.0301896,-0.144623
1642401069.013117084,13.2179,9.49939,1.97295,-0.989135,0.0174412,0.0275707,-0.143345
1642401069.515438476,13.077,9.55315,1.72621,-0.989136,0.0124652,0.0173608,-0.145441
1642401070.184675065,13.0929,9.52361,1.65778,-0.989043,0.0130447,0.0181851,-0.145925
1642401070.618153021,13.1292,9.55694,1.73982,-0.989249,0.0129722,0.0220547,-0.143988
1642401071.238074349,13.1007,9.58014,1.70421,-0.989159,0.0104933,0.0205031,-0.14503
1642401071.614393147,13.1397,9.62365,1.82228,-0.989058,0.00950729,0.0246476,-0.145146
1642401072.159798471,12.8538,9.54495,1.07801,-0.989132,0.00866838,-0.0025622,-0.146752
1642401072.584650949,13.238,9.60504,1.54474,-0.98976,0.00981472,0.010883,-0.141987
1642401073.079624323,13.3276,9.64887,1.73538,-0.989466,0.00926798,0.0200633,-0.143072
1642401073.553450905,13.2672,9.60159,1.61794,-0.989582,0.0116095,0.0157813,-0.14263
1642401074.071984069,13.3115,9.60859,1.75476,-0.989387,0.0104961,0.0185224,-0.143737
1642401074.657756515,13.2209,9.56903,1.48813,-0.98938,0.0145985,0.0116595,-0.144144
1642401075.115987527,13.3193,9.58954,1.75488,-0.989294,0.0145523,0.0194993,-0.143892
1642401075.650694925,13.1456,9.64185,1.40057,-0.989822,0.00686479,0.00597318,-0.142018
1642401076.068929125,13.172,9.49408,1.36294,-0.989411,0.020867,0.00528956,-0.143538
1642401076.711791545,13.188,9.45803,1.37106,-0.989155,0.0246691,0.00801294,-0.144568
1642401077.721786956,13.1999,9.48861,1.58298,-0.989156,0.0221541,0.0113688,-0.144745
1642401078.117650792,13.1994,9.51892,1.57892,-0.989024,0.0171508,0.00935162,-0.146461
1642401078.524386030,13.0816,9.57611,1.42725,-0.989372,0.0106953,0.00225382,-0.144995
1642401079.049669986,13.1246,9.68407,1.63854,-0.989375,0.00304186,0.00887077,-0.145082
1642401079.671671762,13.1176,9.70704,1.48789,-0.98959,0.00572667,0.00381877,-0.14375
1642401080.251509013,13.2363,9.70785,1.68193,-0.989326,0.00312308,0.0105608,-0.145301
1642401080.868578713,13.237,9.733,1.75204,-0.989626,0.00523359,0.0130306,-0.142976
1642401081.388043122,13.3201,9.79707,1.70134,-0.989658,-0.00109358,0.00878225,-0.143174
1642401082.069215641,13.3937,9.75364,1.85914,-0.989499,0.00371152,0.0156216,-0.143642
1642401082.582324016,13.2888,9.67975,1.73999,-0.989716,0.00670082,0.0121677,-0.142367
1642401083.173953993,13.2703,9.76018,1.78068,-0.989639,-0.000821711,0.0117295,-0.143094
1642401083.682439033,13.3642,9.6754,1.93183,-0.989242,0.00415913,0.0191314,-0.144975
1642401084.185870394,13.254,9.6745,1.75047,-0.989343,0.00714106,0.0133983,-0.144813
1642401084.687104473,13.1568,9.7082,1.82054,-0.989287,0.00297116,0.0160639,-0.145064
1642401085.016735090,13.1016,9.73611,1.67284,-0.9894,0.000859563,0.00986866,-0.144875
1642401085.580022644,13.2933,9.685,1.68613,-0.989559,0.00364272,0.00991839,-0.14374
1642401085.942477770,13.1902,9.72682,1.61694,-0.989559,0.00430887,0.00586804,-0.143947
1642401086.472616746,13.0364,9.64771,1.1139,-0.989501,0.00645308,-0.010851,-0.143973
1642401086.985289114,13.3003,9.68826,1.46529,-0.989792,0.00433313,0.00146156,-0.142448
1642401087.678909217,13.3469,9.63284,1.68804,-0.989675,0.0101893,0.00820433,-0.142731
1642401088.150935899,13.6089,9.75605,2.73939,-0.988459,0.005333,0.0494297,-0.143101
1642401088.683469568,12.813,9.46917,1.32265,-0.989242,0.0150979,0.000726717,-0.145503
1642401089.109351534,12.319,9.39759,0.0816738,-0.988105,0.0130156,-0.0479461,-0.145536
1642401089.445207304,,,,,,,
1642401089.716929023,,,,,,,
1642401090.183904139,,,,,,,
1642401090.880835941,,,,,,,
1642401091.457299315,,,,,,,
1642401091.918538822,,,,,,,
1642401092.437868158,,,,,,,
1642401092.949876804,,,,,,,
1642401093.544813745,,,,,,,
1642401094.091860598,,,,,,,
1642401094.814448671,,,,,,,
1642401095.384422312,,,,,,,
1642401095.688814714,,,,,,,
1642401096.187009674,,,,,,,
1642401096.946782483,,,,,,,
1642401097.399077819,,,,,,,
1642401098.032450396,,,,,,,
1642401098.584836213,13.883,9.92863,2.78052,-0.988827,-0.00554147,0.0394338,-0.143652
1642401099.045531839,13.583,9.96547,2.28012,-0.98919,-0.00877351,0.0237422,-0.144442
1642401099.476890626,13.5602,10.0136,2.24165,-0.989088,-0.0134844,0.0189966,-0.145473
1642401100.340801947,13.4897,9.88326,2.14726,-0.989426,-0.00494713,0.0168574,-0.143972
1642401100.710275198,13.5559,9.96708,2.22736,-0.989667,-0.0129925,0.0211711,-0.141219
1642401101.236420224,13.5239,10.0089,2.25846,-0.989211,-0.0143453,0.0217467,-0.144164
1642401101.885547829,13.6425,9.97558,2.4219,-0.989105,-0.008992,0.027665,-0.144307
1642401102.620705793,13.5084,9.8885,2.20023,-0.989568,-0.00387466,0.0188002,-0.142784
1642401103.209033351,13.5168,9.82327,2.16917,-0.989495,0.00164225,0.0189909,-0.143304
1642401103.876915039,13.5101,9.90864,2.24544,-0.989591,-0.00452815,0.0165918,-0.142879
1642401104.310728872,13.4692,9.84098,2.27341,-0.989436,-0.00114645,0.017812,-0.143866
1642401104.885068149,13.5408,9.91445,2.29993,-0.98944,-0.00689967,0.0207982,-0.14328
1642401105.279025620,13.545,9.91631,2.20591,-0.989088,-0.00970161,0.0171779,-0.145997
1642401105.925401951,13.6893,9.88056,2.44913,-0.98957,-0.00200463,0.0264024,-0.1416
1642401106.479546002,12.9955,9.72887,1.16495,-0.989494,0.00158406,-0.0237602,-0.142599
1642401106.964199056,,,,,,,
1642401107.518345988,,,,,,,
1642401107.945501670,,,,,,,
1642401108.843624850,13.5866,9.80859,2.07462,-0.990014,0.00244696,0.00936522,-0.140638
1642401109.405907460,13.5311,9.865,2.01886,-0.989684,-0.00419401,0.00467225,-0.14313
1642401110.119747877,13.6226,9.8733,2.16238,-0.989671,-0.005318,0.0116422,-0.142781
1642401110.651456412,13.5697,9.63395,2.00575,-0.98976,0.00862574,0.00655029,-0.142329
1642401111.171127098,13.5026,9.68073,2.08949,-0.989609,0.00897557,0.0112576,-0.143059
1642401111.576438153,13.4618,9.58112,1.96002,-0.989609,0.0145358,0.0074072,-0.142856
1642401112.564745003,13.4333,9.76675,1.99429,-0.989651,0.00196588,0.00673552,-0.143323
1642401113.239956629,13.5546,9.78058,2.08574,-0.989528,-0.00108372,0.0114942,-0.14388
1642401113.478888367,13.5374,9.86947,2.12666,-0.989738,-0.00213326,0.0125996,-0.142322
1642401114.387065303,13.4083,9.69071,1.86768,-0.989842,0.0038947,0.00385004,-0.142068
1642401114.920796430,13.5801,9.81064,2.19349,-0.989616,-0.000189277,0.0142766,-0.143024
1642401115.464667778,13.5137,9.74279,2.02448,-0.989347,0.00284282,0.00917576,-0.145261
1642401116.042038398,13.59,9.67459,2.07226,-0.989183,0.0109633,0.0132759,-0.145672
1642401116.711161162,13.742,9.5489,2.26176,-0.989157,0.0163249,0.0206026,-0.144488
1642401117.320973277,13.4325,9.82821,2.01865,-0.989449,-0.00193395,0.00657059,-0.144721
1642401117.786698069,13.6622,9.6327,2.11537,-0.989483,0.00942397,0.0149137,-0.14357
1642401118.484124888,13.554,9.69349,2.03981,-0.990095,0.011212,0.0114761,-0.139477
1642401119.016295831,13.5514,9.65595,2.03673,-0.989689,0.0111551,0.0113002,-0.142349
1642401119.490822072,13.5516,9.74088,2.06804,-0.9901,0.0065168,0.0119298,-0.139706
1642401120.098160580,13.7872,9.60595,2.41159,-0.989344,0.0145704,0.0256833,-0.142571
1642401120.902918696,13.7516,9.55848,2.18683,-0.989761,0.0194056,0.0198633,-0.14001
1642401121.515100640,13.9039,9.61164,2.50742,-0.989121,0.0161696,0.0308108,-0.142933
1642401122.084340510,13.76,9.69073,2.34337,-0.98929,0.00871799,0.0240496,-0.143707
1642401122.686797087,13.6204,9.6541,2.30293,-0.989634,0.0130873,0.0174785,-0.141946
1642401123.249515992,13.7698,9.63537,2.38734,-0.989242,0.012933,0.0234411,-0.143816
1642401123.817120636,13.7594,9.46871,2.35386,-0.989282,0.0224445,0.0224344,-0.142528
1642401124.347165114,13.7772,9.54795,2.42008,-0.988946,0.0153056,0.0206886,-0.146023
1642401124.895282961,13.7776,9.46582,2.48735,-0.989429,0.0237692,0.0201333,-0.141636
1642401125.318663896,13.8293,9.51772,2.61428,-0.989381,0.0195577,0.0226685,-0.142225
1642401125.820648355,13.9182,9.52057,2.71022,-0.988998,0.0251756,0.0255082,-0.143521
1642401126.280274397,14.0603,9.58712,2.94385,-0.988848,0.0169566,0.0303189,-0.144823
1642401126.731376914,14.2006,9.83778,3.27105,-0.988985,0.00943682,0.0414144,-0.141792
1642401127.607082178,14.1766,9.55915,3.07683,-0.989198,0.0218915,0.0359677,-0.14041
1642401128.086666577,13.9566,9.66379,2.73969,-0.989587,0.0157674,0.0243459,-0.140986
1642401128.488812399,14.3014,9.6346,3.05472,-0.989318,0.0227688,0.0369901,-0.139153
1642401128.921252995,14.2649,9.86103,3.12036,-0.988842,0.00760559,0.0363534,-0.144265
1642401129.384741881,13.8168,9.60299,2.32242,-0.989678,0.0106301,0.00915692,-0.142618
1642401129.883840439,14.34,9.54547,2.86429,-0.989086,0.0253437,0.0294607,-0.142122
1642401130.406302239,14.3477,9.67017,2.85387,-0.989011,0.0163341,0.0292272,-0.143998
1642401131.051290932,14.2275,9.68081,2.86075,-0.989435,0.0158183,0.023794,-0.142132
1642401131.540396631,14.2235,9.7032,2.68893,-0.989644,0.0130177,0.0224816,-0.14117
1642401132.087594335,14.0893,9.84294,2.7954,-0.989097,0.00950582,0.0183919,-0.145806
1642401132.617438458,14.1465,9.97017,2.77769,-0.989787,0.00319221,0.0197391,-0.141143
1642401133.053901868,14.0388,9.93127,2.70941,-0.989758,0.00405701,0.0151214,-0.141896
1642401133.603541210,14.0685,9.76678,2.79223,-0.98973,0.00857782,0.0166577,-0.141715
1642401134.094366616,14.0747,9.70331,2.864,-0.989459,0.0119831,0.013281,-0.143703
1642401134.517855137,14.061,10.0595,2.83616,-0.989787,-0.00240265,0.013607,-0.141882
1642401134.908096710,14.0997,9.9061,2.81733,-0.989683,0.00102705,0.0143012,-0.142555
1642401135.574571464,14.0014,9.88532,2.69075,-0.989918,0.00617037,0.0120335,-0.140993
1642401136.165732218,14.1519,10.0955,2.88714,-0.989625,-0.00182899,0.0161038,-0.142755
1642401136.698144509,14.0789,9.94605,2.97515,-0.989598,-0.000197037,0.0135474,-0.14322
1642401137.186939003,14.1881,9.89902,3.01552,-0.989599,0.0056236,0.0184011,-0.142561
1642401137.750857991,13.7955,9.82733,2.42186,-0.990306,0.00325488,-0.000299482,-0.138867
1642401138.150737826,14.0053,9.56386,2.27273,-0.99012,0.0169427,-0.0131021,-0.138577
1642401138.563562277,,,,,,,
1642401139.086666168,14.5742,9.99097,2.81791,-0.989892,0.00534786,0.00776096,-0.141512
1642401139.575794107,14.6177,9.80727,2.81641,-0.990199,0.0124132,0.00900489,-0.138821
1642401140.159514713,,,,,,,
1642401140.517491082,,,,,,,
1642401141.143900831,,,,,,,
1642401141.878033979,14.5577,9.77438,2.73615,-0.98995,0.0136233,0.00672207,-0.1406
1642401142.645610589,14.4963,9.7197,2.64032,-0.989768,0.0136196,0.00497282,-0.141947
1642401143.321498898,14.3935,9.71236,2.51894,-0.990314,0.0175454,0.00156967,-0.137727
1642401143.806626391,14.4187,9.69262,2.60428,-0.989973,0.0137216,-0.000130038,-0.140591
1642401144.280817075,14.5434,9.53542,2.72857,-0.989986,0.0241168,0.00452811,-0.139014
1642401144.772890756,14.4387,9.75252,2.75908,-0.989768,0.0176173,0.00264093,-0.141572
1642401145.250812121,14.4,9.65866,2.81708,-0.990111,0.0140093,-0.000716343,-0.139583
1642401145.624307771,14.4616,9.84607,2.81324,-0.99014,0.00647287,0.00380631,-0.139881
1642401147.083455365,14.3423,10.0109,2.94605,-0.989849,0.00239173,-0.00114621,-0.142097
1642401147.877287647,14.4667,9.96808,3.0303,-0.990205,0.00836367,0.0017135,-0.13936
1642401148.453361767,14.2499,10.2122,3.01469,-0.990154,-0.00532241,-0.00455822,-0.139806
1642401148.917431269,14.3224,10.168,3.11794,-0.989709,-0.00175774,-0.00257038,-0.143058
1642401149.417267566,14.4287,9.89021,3.16641,-0.990097,0.00762139,-0.00368384,-0.140131
1642401149.847235100,14.381,9.90268,3.16756,-0.989944,0.00112792,-0.00644451,-0.141309
1642401150.180171369,14.2985,9.89956,3.11079,-0.990122,0.0116844,-0.00469628,-0.139639
1642401150.555194690,14.4035,10.098,2.99197,-0.990156,-0.000534127,-0.00416726,-0.139902
1642401151.147496678,14.3087,10.1605,3.20004,-0.990511,0.00432102,-0.00665411,-0.137202
1642401151.892126884,14.4039,10.1266,2.99041,-0.990178,0.00101036,-0.00182599,-0.139799
1642401152.220254118,14.3634,9.95004,3.0372,-0.990104,0.0122225,-0.000916972,-0.139799
1642401152.859433153,14.1468,10.0888,2.87549,-0.990244,0.0049687,-0.0057997,-0.139135
1642401153.653410365,14.217,9.92156,2.92126,-0.989839,0.00823946,-0.007897,-0.141734
1642401154.087599340,14.1184,10.112,2.62482,-0.990066,0.00304305,-0.0131388,-0.139956
1642401154.415606860,14.1629,10.1341,2.70672,-0.990049,-0.000554569,-0.013723,-0.140051
1642401154.980959534,14.2067,10.2353,2.90173,-0.989909,-0.00127977,-0.0117871,-0.141211
1642401155.485837253,13.8857,10.2269,2.6224,-0.989938,-0.00333699,-0.0229774,-0.139585
1642401156.405104953,,,,,,,
1642401157.451859622,,,,,,,
1642401158.246088774,,,,,,,
1642401158.856312000,,,,,,,
1642401159.324816547,14.7743,10.2312,2.9991,-0.990428,0.00254098,-0.013627,-0.137332
1642401159.872695926,14.5978,10.2567,2.87143,-0.990257,-0.00206682,-0.0201287,-0.137776
1642401160.309094631,14.6285,10.2694,2.85298,-0.990052,0.00219525,-0.0168788,-0.139671
1642401161.051157086,14.6965,10.2567,3.01154,-0.990598,0.00648617,-0.016039,-0.135707
1642401162.059081265,15.0846,10.4835,3.39511,-0.990119,-0.0016077,-0.00575297,-0.140104
1642401162.404975462,14.9939,10.2786,3.28432,-0.989982,0.00145564,-0.00999413,-0.140831
1642401162.888110988,14.6877,10.2978,3.00744,-0.990241,0.00357254,-0.01626,-0.13837
1642401163.381289007,14.573,10.5035,2.91825,-0.989942,-0.00586326,-0.0175629,-0.140257
1642401164.058560952,14.4756,10.2432,2.81788,-0.989774,0.00176213,-0.0232498,-0.140723
1642401164.533408766,14.4066,10.3994,2.89718,-0.990408,-0.000418241,-0.0254294,-0.135813
1642401164.990014057,14.562,9.82111,2.84602,-0.990062,0.0129717,-0.0249853,-0.137783
1642401166.056195075,,,,,,,
1642401167.060673409,,,,,,,
1642401167.529507433,14.9982,10.5578,3.12226,-0.990285,-0.000306005,-0.0188514,-0.13777
1642401167.911261259,14.5084,10.6521,2.73229,-0.989456,-0.0116141,-0.0318461,-0.140808
1642401168.436110232,14.7197,10.678,2.99084,-0.989929,-0.004956,-0.0230095,-0.139595
1642401169.076573383,14.6416,10.4054,2.91484,-0.989896,0.00197907,-0.025085,-0.139546
1642401169.659195189,14.5344,10.3936,2.84468,-0.989616,-0.00399773,-0.0325661,-0.139941
1642401170.309430523,14.4075,10.469,2.74038,-0.989741,-0.00703056,-0.033001,-0.138831
1642401171.208158096,14.2283,10.7357,2.66455,-0.989686,-0.0113875,-0.0346819,-0.138525
