stamp,x,y,z,qw,qx,qy,qz
1642400941.458734222,,,,,,,
1642400941.973403357,,,,,,,
1642400942.654815783,,,,,,,
1642400943.175029901,,,,,,,
1642400943.569258608,,,,,,,
1642400944.181123363,,,,,,,
1642400944.681633303,,,,,,,
1642400945.465230450,,,,,,,
1642400945.995210447,,,,,,,
1642400946.453370066,,,,,,,
1642400946.889489567,,,,,,,
1642400947.397686858,,,,,,,
1642400948.021826108,,,,,,,
1642400948.527033944,,,,,,,
1642400949.043884618,,,,,,,
1642400949.508679347,,,,,,,
1642400949.940773474,,,,,,,
1642400950.265566736,,,,,,,
1642400950.764200103,,,,,,,
1642400951.255766320,,,,,,,
1642400951.833844279,,,,,,,
1642400952.232463934,,,,,,,
1642400952.963276743,,,,,,,
1642400953.473199661,,,,,,,
1642400953.895029180,,,,,,,
1642400954.358284462,,,,,,,
1642400954.896216582,,,,,,,
1642400955.483381210,,,,,,,
1642400955.991678631,,,,,,,
1642400956.602275718,,,,,,,
1642400957.102025518,,,,,,,
1642400957.499418979,,,,,,,
1642400958.522145691,,,,,,,
1642400959.690002623,,,,,,,
1642400960.134610383,,,,,,,
1642400960.615812504,,,,,,,
1642400961.096342806,,,,,,,
1642400961.597023244,,,,,,,
1642400962.085727113,,,,,,,
1642400962.614357617,,,,,,,
1642400963.018135048,,,,,,,
1642400963.500170014,,,,,,,
1642400963.926250095,,,,,,,
1642400964.392957238,,,,,,,
1642400964.817006152,,,,,,,
1642400965.592018846,,,,,,,
1642400966.025408001,,,,,,,
1642400966.466787487,,,,,,,
1642400967.031907837,,,,,,,
1642400967.627248784,,,,,,,
1642400968.122661045,,,,,,,
1642400968.646025611,,,,,,,
1642400969.190279302,,,,,,,
1642400969.562530644,,,,,,,
1642400970.357724259,,,,,,,
1642400971.000582679,,,,,,,
1642400971.528949115,,,,,,,
1642400972.023438577,,,,,,,
1642400972.966197073,,,,,,,
1642400973.433430049,,,,,,,
1642400973.959598115,,,,,,,
1642400974.392341371,,,,,,,
1642400974.825282519,,,,,,,
1642400975.070342161,,,,,,,
1642400975.940627596,,,,,,,
1642400976.518558897,,,,,,,
1642400976.922540940,,,,,,,
1642400977.404145050,,,,,,,
1642400977.930766819,,,,,,,
1642400978.428413579,,,,,,,
1642400978.970515108,,,,,,,
1642400979.839095621,,,,,,,
1642400980.696793597,,,,,,,
1642400981.164431667,,,,,,,
1642400981.766525903,,,,,,,
1642400982.265810320,,,,,,,
1642400982.826056578,,,,,,,
1642400983.235219437,,,,,,,
1642400984.229750224,,,,,,,
1642400984.928699722,,,,,,,
1642400985.435908102,,,,,,,
1642400985.991111242,,,,,,,
1642400986.522427548,,,,,,,
1642400987.004590227,,,,,,,
1642400987.499425007,,,,,,,
1642400987.959408494,,,,,,,
1642400988.571786953,,,,,,,
1642400989.031048093,,,,,,,
1642400989.432670003,,,,,,,
1642400989.809462248,,,,,,,
1642400990.423578174,,,,,,,
1642400991.321123680,,,,,,,
1642400991.909461895,,,,,,,
1642400992.345239982,,,,,,,
1642400992.905508769,,,,,,,
1642400993.302881205,,,,,,,
1642400993.702419819,,,,,,,
1642400994.187546864,,,,,,,
1642400994.648962405,,,,,,,
1642400995.207658144,,,,,,,
1642400995.569508941,,,,,,,
1642400995.980724536,,,,,,,
1642400996.559565450,,,,,,,
1642400997.208390907,,,,,,,
1642400998.181090827,,,,,,,
1642400998.626519913,,,,,,,
1642400999.047847632,,,,,,,
1642400999.549177809,,,,,,,
1642401000.008853547,,,,,,,
1642401000.334175682,,,,,,,
1642401000.987173843,,,,,,,
1642401001.420127823,,,,,,,
1642401001.852202621,,,,,,,
1642401002.346310286,,,,,,,
1642401002.716292281,,,,,,,
1642401003.118839549,,,,,,,
1642401003.415588408,,,,,,,
1642401003.782047341,,,,,,,
1642401004.181294654,,,,,,,
1642401004.588390057,,,,,,,
1642401004.904875766,,,,,,,
1642401005.269615408,,,,,,,
1642401005.675012928,,,,,,,
1642401006.040760457,,,,,,,
1642401006.469965675,,,,,,,
1642401007.019133202,,,,,,,
1642401007.456342576,,,,,,,
1642401007.910685272,,,,,,,
1642401008.344221308,,,,,,,
1642401008.824232978,,,,,,,
1642401009.273701774,,,,,,,
1642401009.717611540,,,,,,,
1642401010.478999735,,,,,,,
1642401010.965354319,,,,,,,
1642401011.381640232,,,,,,,
1642401011.914231854,,,,,,,
1642401012.752118643,,,,,,,
1642401013.481385251,,,,,,,
1642401013.925595886,,,,,,,
1642401014.407284094,,,,,,,
1642401015.301059238,,,,,,,
1642401015.753563665,,,,,,,
1642401016.073350194,,,,,,,
1642401016.808792610,,,,,,,
1642401017.353585669,,,,,,,
1642401017.977496883,,,,,,,
1642401018.756962414,,,,,,,
1642401019.414322562,,,,,,,
1642401019.943198254,,,,,,,
1642401020.589757724,,,,,,,
1642401021.083111904,,,,,,,
1642401021.577994941,,,,,,,
1642401022.153501212,,,,,,,
1642401022.751224116,,,,,,,
1642401023.307170980,,,,,,,
1642401023.851129818,,,,,,,
1642401024.284991524,,,,,,,
1642401024.810946562,,,,,,,
1642401025.393136041,,,,,,,
1642401026.109399215,,,,,,,
1642401026.505175435,,,,,,,
1642401027.084973356,,,,,,,
1642401027.510514965,,,,,,,
1642401028.041889224,,,,,,,
1642401028.686210227,,,,,,,
1642401029.214129136,,,,,,,
1642401029.764884079,,,,,,,
1642401030.333263776,,,,,,,
1642401030.841809712,,,,,,,
1642401031.511712007,,,,,,,
1642401032.008635780,,,,,,,
1642401032.395395987,,,,,,,
1642401033.015037631,,,,,,,
1642401033.664142164,,,,,,,
1642401034.309982294,,,,,,,
1642401034.870943923,,,,,,,
1642401035.637666633,,,,,,,
1642401036.278695072,,,,,,,
1642401036.773263768,,,,,,,
1642401037.351347295,,,,,,,
1642401037.893622715,,,,,,,
1642401038.342167337,,,,,,,
1642401038.649707339,,,,,,,
1642401039.177140513,,,,,,,
1642401039.349981050,,,,,,,
1642401040.565284573,,,,,,,
1642401041.155622306,,,,,,,
1642401042.446706270,,,,,,,
1642401043.513723781,,,,,,,
1642401043.973499425,,,,,,,
1642401044.380732878,,,,,,,
1642401044.823158909,,,,,,,
1642401045.273860300,,,,,,,
1642401045.671332866,,,,,,,
1642401046.185998513,,,,,,,
1642401046.719440516,,,,,,,
1642401047.081079405,,,,,,,
1642401047.597767836,,,,,,,
1642401048.012486685,,,,,,,
1642401048.470671297,,,,,,,
1642401048.918293824,,,,,,,
1642401049.514335102,,,,,,,
1642401049.952247239,,,,,,,
1642401050.440788993,,,,,,,
1642401051.016377761,,,,,,,
1642401051.553140743,,,,,,,
1642401052.119875102,,,,,,,
1642401052.649683801,,,,,,,
1642401053.209458148,,,,,,,
1642401053.608411696,-0.8723301239,-1.618447589,9.555127256,-0.3178957846,-0.5885928254,0.6561006028,-0.3493318693
1642401054.075235610,,,,,,,
1642401054.649420676,,,,,,,
1642401055.173958541,,,,,,,
1642401055.816088726,-0.8918122482,-1.461568349,9.571857446,-0.3170087334,-0.58951929,0.6547950971,-0.3510211539
1642401056.377177557,-0.8998178266,-1.277883357,9.679867855,-0.3176308178,-0.5881306071,0.6560027562,-0.3505330747
1642401056.810078256,-0.9260194204,-1.170744172,9.740235297,-0.3187812522,-0.5883936892,0.6560549867,-0.3489458901
1642401057.526367959,-0.9845779636,-1.058058394,9.817326329,-0.3177520375,-0.5878722277,0.6553368756,-0.3520986595
1642401057.991366852,-1.016878576,-0.9031371997,9.931101391,-0.3164853422,-0.5881402006,0.6561530341,-0.3512710185
1642401058.345200085,-1.030617358,-0.7211988462,10.0259645,-0.3165030048,-0.5881203032,0.6549276702,-0.3535676792
1642401059.002043650,-1.027977661,-0.5333944972,10.14942676,-0.3160308703,-0.5881267554,0.6548773296,-0.3540721562
1642401059.450005414,-1.018122636,-0.5306640984,10.16120872,-0.3170349187,-0.5890295709,0.6541033077,-0.3531032254
1642401060.014290296,-1.024762548,-0.6095334395,10.15903746,-0.3142101677,-0.5888518439,0.6567917989,-0.3509273561
1642401060.407528747,-1.02207237,-1.439499488,10.12956926,-0.2933639694,-0.6015112137,0.6687457324,-0.3238842181
1642401060.870639515,-1.030593331,-1.434881327,10.12767942,-0.2918504997,-0.602560755,0.6685021525,-0.3238034813
1642401061.409104028,-1.037683984,-1.421050717,10.13904209,-0.2914424618,-0.6034990287,0.6675648129,-0.3243569551
1642401061.999777766,-1.02021103,-1.634029201,10.06922364,-0.2861706804,-0.6047647496,0.6720712942,-0.3173107544
1642401062.562108985,-1.014265521,-1.626653689,10.08258047,-0.28754885,-0.6042340015,0.6724459197,-0.3162805959
1642401063.078099453,-1.002063071,-1.61021666,10.05487075,-0.2859501623,-0.6049401753,0.6715580661,-0.3182603539
1642401063.816617533,-0.8505055623,-1.583208235,10.07103742,-0.2880424628,-0.6049760709,0.6711592523,-0.317144685
1642401064.281440039,-0.8439364116,-1.56122512,10.07179688,-0.2888019474,-0.6048788546,0.6708505181,-0.3172925918
1642401064.774124161,-0.8381530738,-1.543318925,10.05812209,-0.2879218956,-0.6057371857,0.6698370132,-0.3185935024
1642401065.394164627,-0.8387215365,-1.520101642,10.04105929,-0.2895385274,-0.6053273062,0.6696489504,-0.3183026496
1642401066.005292411,-0.8426565819,-1.504625397,10.04483421,-0.2892900067,-0.6041889336,0.6707871992,-0.3182947658
1642401066.627243979,-0.8394506416,-1.47407868,10.03490816,-0.2894943782,-0.6044096553,0.6707046728,-0.3178635171
1642401067.780925043,-0.898981977,-1.016253087,10.34237526,-0.2897065177,-0.6047884464,0.669244079,-0.3200209859
1642401068.213544073,-0.9129876348,-0.7471995585,10.56800772,-0.2890345148,-0.604317681,0.6691064133,-0.321800866
1642401068.542987040,-0.9353624566,-0.6329378428,10.6528322,-0.2891456782,-0.6049132518,0.668450063,-0.3219460325
1642401069.013117084,-0.9488094286,-0.5716769617,10.70362812,-0.2877335328,-0.6046208451,0.6684801863,-0.3236932009
1642401069.515438476,-0.9347812287,-0.6187118164,10.6625165,-0.288307518,-0.6040983353,0.669268554,-0.3225268654
1642401070.184675065,-0.9284212742,-0.7398071203,10.5481519,-0.2880885338,-0.6045605028,0.6687243239,-0.3229850982
1642401070.618153021,-0.9478254904,-0.7993352575,10.5208783,-0.2868947188,-0.6037996551,0.6701387494,-0.3225390726
1642401071.238074349,-0.9325835682,-0.8730041382,10.44269994,-0.289049537,-0.6051266982,0.6684288883,-0.3216750931
1642401071.614393147,-0.9272390789,-0.8789698243,10.46736793,-0.2873856129,-0.6052846456,0.6688513137,-0.3219905704
1642401072.159798471,-0.9105952585,-0.8742458375,10.43787575,-0.2873825842,-0.6051559282,0.6689677831,-0.3219932577
1642401072.584650949,-0.9046925482,-1.957458183,10.42254203,-0.2599177827,-0.617884387,0.6836973672,-0.2884779725
1642401073.079624323,-0.9105942987,-2.091657819,10.40633519,-0.2567062903,-0.6193534742,0.6852318649,-0.2845354912
1642401073.553450905,-0.9225468265,-1.970097932,10.41866641,-0.258301945,-0.619118249,0.6835296157,-0.2876803146
1642401074.071984069,-0.9340302757,-1.963366955,10.41764712,-0.2593461676,-0.6177461379,0.6844300543,-0.2875496048
1642401074.657756515,-0.9410378432,-1.959511707,10.40753498,-0.2613533083,-0.6188355253,0.6829099342,-0.2870035933
1642401075.115987527,-0.9518903999,-1.953834893,10.40368297,-0.2620914069,-0.6184163161,0.6829175325,-0.2872159433
1642401075.650694925,-0.9449973026,-1.948233394,10.43199968,-0.2622946779,-0.6187963221,0.6830363389,-0.2859265175
1642401076.068929125,-0.9455312342,-1.948310528,10.4259026,-0.2617074941,-0.6177794194,0.6832271804,-0.2881985366
1642401076.711791545,-0.9930841893,-1.924894197,10.48572874,-0.2615900821,-0.6178200052,0.6832851552,-0.2880806601
1642401077.721786956,-0.9882700557,-1.667415103,10.69598913,-0.2602906566,-0.6184138936,0.6824474249,-0.289963002
1642401078.117650792,-0.9806608673,-1.510540654,10.85883489,-0.2599417339,-0.616662796,0.6832886281,-0.2920170231
1642401078.524386030,-0.9465958259,-1.357530239,10.99318249,-0.2598135967,-0.6172723184,0.6828901764,-0.2917752333
1642401079.049669986,-0.8977679678,-1.245308909,11.07419826,-0.2607248601,-0.6173170867,0.6825601713,-0.2916398023
1642401079.671671762,-0.8498758491,-1.4855277,11.04075577,-0.2566756988,-0.6198536782,0.6852285075,-0.2834799741
1642401080.251509013,-0.8358019777,-1.628264596,11.02269349,-0.2505996557,-0.6218099081,0.6875977877,-0.2788575499
1642401080.868578713,-0.827542548,-1.585642996,10.98864302,-0.2513138825,-0.6219478788,0.6862425619,-0.281235337
1642401081.388043122,-0.8144551778,-1.99810429,10.96519399,-0.2418876907,-0.6257377674,0.6916688756,-0.2674635639
1642401082.069215641,-0.8160538192,-1.9965929,10.97875842,-0.2391800078,-0.6261285251,0.6919949144,-0.2681399493
1642401082.582324016,-0.8272901869,-1.665993426,10.99740237,-0.248926933,-0.6233393173,0.6880101097,-0.2759086198
1642401083.173953993,-0.8329004644,-1.665788224,11.0177652,-0.2478406364,-0.623501945,0.6877360973,-0.2771992137
1642401083.682439033,-0.84137131,-1.521722871,11.02021615,-0.2501783889,-0.6213015785,0.6866463969,-0.2826868371
1642401084.185870394,-0.8515128235,-1.511791965,11.02654669,-0.2527484086,-0.6207743295,0.6866190441,-0.2816234403
1642401084.687104473,-0.8524480477,-0.9600663813,11.03235688,-0.2659953723,-0.6152514669,0.6798768682,-0.2974551033
1642401085.016735090,-0.8440595956,-0.9258647094,11.05547465,-0.2675267082,-0.614529007,0.6796479847,-0.2980975963
1642401085.580022644,-0.8469261607,-1.629591074,11.03736675,-0.2497468947,-0.6228068419,0.6873796785,-0.2779339919
1642401085.942477770,-0.8513965826,-1.663287318,11.03110623,-0.2490862482,-0.6225140108,0.6879601856,-0.2777465218
1642401086.472616746,-0.8523549746,-1.784006636,11.05212984,-0.2453295309,-0.6238486906,0.6899933185,-0.2730118184
1642401086.985289114,-0.8517322611,-2.273975558,10.9947627,-0.2358579005,-0.6294763597,0.6935960257,-0.2589500269
1642401087.678909217,-0.8557625238,-2.296225515,10.99458656,-0.2349768483,-0.6297593692,0.6940960715,-0.2577201217
1642401088.150935899,-0.8915932777,-1.220087449,11.05952946,-0.2575988752,-0.6192975808,0.6830106283,-0.2891536054
1642401088.683469568,-0.9316212221,0.5783909962,10.99017247,-0.3028053867,-0.5959833034,0.6580035108,-0.3466182045
1642401089.109351534,-0.9418213108,-0.696133184,11.03033161,-0.2745517112,-0.6108045256,0.6759087016,-0.307711905
1642401089.445207304,-0.9409842261,-3.050486025,10.87217368,-0.2166123479,-0.6358677855,0.7009127509,-0.2397343649
1642401089.716929023,-0.9300948855,-4.291495734,10.62734628,-0.1882865062,-0.6474081707,0.7101009412,-0.2028977709
1642401090.183904139,,,,,,,
1642401090.880835941,,,,,,,
1642401091.457299315,,,,,,,
1642401091.918538822,,,,,,,
1642401092.437868158,,,,,,,
1642401092.949876804,-0.8084723974,-4.493383429,10.76699029,-0.1802731682,-0.6496302894,0.7127728058,-0.1934864318
1642401093.544813745,-0.7863781822,-4.361895663,10.97981433,-0.1788830085,-0.649963956,0.7127725423,-0.1936569858
1642401094.091860598,-0.7583953014,-4.224642079,11.19441439,-0.1788549115,-0.6498598887,0.7128449844,-0.1937655126
1642401094.814448671,-0.8023192832,-4.122787306,11.34490635,-0.1792380257,-0.6503204002,0.7131181452,-0.190839247
1642401095.384422312,-0.8434603574,-4.740390646,11.14387549,-0.1590670331,-0.6556344089,0.7064509921,-0.213935029
1642401095.688814714,,,,,,,
1642401096.187009674,,,,,,,
1642401096.946782483,-0.8483506316,-3.423175501,11.42099249,-0.1913224475,-0.6452639269,0.7092722474,-0.2096737103
1642401097.399077819,-0.8058964207,-3.879558966,11.33788442,-0.1809770627,-0.6477638537,0.712736618,-0.1991376557
1642401098.032450396,-0.8070062695,-2.764471719,11.51037789,-0.2071419718,-0.6395363594,0.7043146312,-0.2280928513
1642401098.584836213,-0.8196286069,-2.136636841,11.57416528,-0.2205777691,-0.6355838938,0.6990895113,-0.2421826105
1642401099.045531839,-0.8158151266,-1.83805836,11.60032502,-0.2245108997,-0.631757419,0.6970024439,-0.2542931627
1642401099.476890626,-0.817831965,-1.846843737,11.60067881,-0.2275591409,-0.6323510038,0.6970304088,-0.2499953092
1642401100.340801947,-0.8478410901,-1.643577511,11.62398903,-0.2312004678,-0.6307938817,0.6943860083,-0.2578245411
1642401100.710275198,-0.8220515795,-1.657025734,11.6338233,-0.2314469842,-0.6305311608,0.6941485805,-0.2588831724
1642401101.236420224,-0.8254218201,-1.65476121,11.63670848,-0.2329484759,-0.6296038032,0.6950326992,-0.2574171823
1642401101.885547829,-0.8709458604,-1.667471589,11.65602071,-0.2313256511,-0.6299054341,0.6951057745,-0.2579448575
1642401102.620705793,-0.8837190636,-1.678510612,11.68016372,-0.2318066962,-0.6306149709,0.6947360032,-0.2567728566
1642401103.209033351,-0.8754869893,-1.649318577,11.72061286,-0.2317636379,-0.6299856837,0.6952632153,-0.2569293987
1642401103.876915039,-0.8618484025,-1.422188021,11.98701957,-0.2309731771,-0.6302017162,0.694862869,-0.2581913664
1642401104.310728872,-0.8654570522,-1.273853233,12.17194048,-0.2315875398,-0.6303237445,0.6944809087,-0.2583707724
1642401104.885068149,-0.8742837642,-1.164136419,12.32029489,-0.2316552341,-0.6294226018,0.6944165694,-0.260669655
1642401105.279025620,-0.8818300061,-1.154645625,12.31516336,-0.2299807026,-0.6302023863,0.6941683577,-0.2609293389
1642401105.925401951,-0.9202853224,-1.148884444,12.29762738,-0.2325653583,-0.630319165,0.6931248406,-0.2611303501
1642401106.479546002,-0.9445463019,-1.806526591,12.28134884,-0.2181911005,-0.6363519657,0.6989875279,-0.2426216298
1642401106.964199056,-0.945158994,-2.998338647,12.20091183,-0.1928763013,-0.6454352636,0.7087290975,-0.2095593455
1642401107.518345988,-0.9568350464,-2.525307249,12.24484233,-0.2051509892,-0.6415011307,0.7051825846,-0.2216007522
1642401107.945501670,-0.9735105836,-2.533925544,12.26754781,-0.2026075079,-0.6423138496,0.7046354615,-0.223320359
1642401108.843624850,-0.9759395961,-2.141138748,12.33091672,-0.2116190904,-0.639548413,0.7012855539,-0.2332246985
1642401109.405907460,-0.9642806921,-2.161121734,12.34821497,-0.2107765379,-0.6378973091,0.7027763603,-0.2340206434
1642401110.119747877,-0.9532148184,-1.902366643,12.3642176,-0.2164456732,-0.6377627913,0.6992285547,-0.2397693075
1642401110.651456412,-0.9796294412,-1.913527354,12.40890705,-0.2141131866,-0.6374207019,0.7003125202,-0.239609612
1642401111.171127098,-1.004079228,-1.639813233,12.42714827,-0.2195287063,-0.635377448,0.6978083039,-0.2473180477
1642401111.576438153,-1.026499094,-1.626746903,12.45265055,-0.2176423356,-0.6348349064,0.698091809,-0.2495681903
1642401112.564745003,-0.9940017958,-1.606216582,12.44132685,-0.221558549,-0.6353322524,0.6972734831,-0.2471324102
1642401113.239956629,-0.975884975,-1.576619042,12.45706707,-0.2209246758,-0.63418277,0.6976498198,-0.2495781057
1642401113.478888367,-0.9713122959,-1.570257033,12.45372642,-0.2207586645,-0.6342789787,0.697701677,-0.2493354349
1642401114.387065303,-0.9608717476,-1.549271114,12.45774294,-0.2217561931,-0.6343017467,0.6974916067,-0.2489798055
1642401114.920796430,-0.9938596362,-1.528293154,12.45445191,-0.2221582456,-0.6345285908,0.69748794,-0.2480519197
1642401115.464667778,-1.00798883,-1.513556417,12.44870466,-0.2228277528,-0.6334004348,0.6984940928,-0.2475028971
1642401116.042038398,-1.041758088,-1.501619245,12.43402883,-0.2239698604,-0.6338394181,0.6970956976,-0.2492843398
1642401116.711161162,-1.097359183,-1.464862873,12.44968009,-0.223772677,-0.6333644018,0.6978583919,-0.2485336767
1642401117.320973277,-1.067182991,-1.467316223,12.43781033,-0.2236155507,-0.6332892965,0.6977201742,-0.2492535075
1642401117.786698069,-1.041521432,-1.479089684,12.44270202,-0.2239381972,-0.633617192,0.6979533512,-0.2474713264
1642401118.484124888,-1.048965948,-1.443993263,12.45231956,-0.2225870629,-0.6338155006,0.6980458823,-0.2479210698
1642401119.016295831,-1.060926828,-1.452246471,12.41935012,-0.2203587884,-0.6342818238,0.6973614625,-0.2506303314
1642401119.490822072,-1.056892393,-1.452292213,12.40961855,-0.2206292782,-0.6341903866,0.6976083133,-0.2499358243
1642401120.098160580,-1.050329437,-1.416589907,12.4016625,-0.223033717,-0.6341821667,0.6971524905,-0.2490930459
1642401120.902918696,-1.107089072,-1.399440978,12.379763,-0.2237374033,-0.6335069093,0.697711879,-0.2486135638
1642401121.515100640,-1.105161876,-1.398511901,12.37184555,-0.222721677,-0.6335895839,0.6982680644,-0.2477519002
1642401122.084340510,-1.074436571,-1.403545628,12.38007752,-0.2222946532,-0.6334897025,0.6978460355,-0.2495732252
1642401122.686797087,-1.042995497,-1.283433233,12.56424798,-0.2204613232,-0.6333964836,0.6986049885,-0.2493125943
1642401123.249515992,-1.035337055,-1.175851565,12.69596345,-0.2232797164,-0.6335145346,0.6978346224,-0.2486610998
1642401123.817120636,-1.071455927,-1.142404173,12.7577819,-0.2218348589,-0.6337195294,0.6977274872,-0.2497302684
1642401124.347165114,-1.09834607,-1.078580636,12.867119,-0.2209246956,-0.633689706,0.6970534366,-0.2524799833
1642401124.895282961,-1.122299274,-0.8535972892,13.12009289,-0.221730737,-0.6330011105,0.6977309608,-0.2516278615
1642401125.318663896,-1.132653957,-0.5413007539,13.49162962,-0.2251950437,-0.6331456265,0.6970756592,-0.2499986666
1642401125.820648355,-1.149413639,-0.148428365,14.00554061,-0.2253567126,-0.6318495993,0.6974406838,-0.2521049953
1642401126.280274397,-1.138245735,0.01952537411,14.17155278,-0.2214472921,-0.6330354928,0.6969730437,-0.2538813466
1642401126.731376914,-1.132295981,0.05165858839,14.14820874,-0.2232230467,-0.6333604537,0.6961012086,-0.2539076892
1642401127.607082178,-1.181367491,0.1672543434,14.27950865,-0.2223482504,-0.6324153093,0.6965583224,-0.25577067
1642401128.086666577,-1.185983959,0.1854848758,14.30257121,-0.2228006214,-0.6323767655,0.6966665897,-0.2551767473
1642401128.488812399,-1.174390747,-0.564567997,14.31350315,-0.2076460914,-0.6381875289,0.7021455603,-0.2378894509
1642401128.921252995,-1.164200577,-0.6060441115,14.29432205,-0.2082992107,-0.639481766,0.7012872371,-0.2363698817
1642401129.384741881,-1.169114218,-0.6697690866,14.32889475,-0.2073562837,-0.6387374055,0.7025397761,-0.23549047
1642401129.883840439,-1.210674272,-1.655461255,14.30114624,-0.1903496151,-0.6437962192,0.7098226615,-0.2131788954
1642401130.406302239,-1.242428915,-1.662584722,14.33295147,-0.1885993662,-0.6447167257,0.7095390349,-0.2128966432
1642401131.051290932,-1.252841724,-1.660200887,14.36174462,-0.189586563,-0.6440998896,0.7100553801,-0.2121641454
1642401131.540396631,-1.233407348,-1.67224517,14.36835352,-0.1870270689,-0.644964008,0.7090219123,-0.215244586
1642401132.087594335,-1.220594943,-1.671573208,14.40486152,-0.1866418705,-0.6447949277,0.7102507033,-0.212010028
1642401132.617438458,-1.15266881,-1.664519811,14.3917629,-0.189577076,-0.6434884068,0.71023914,-0.2134093874
1642401133.053901868,-1.125602972,-1.620076207,14.47090439,-0.1884197434,-0.6445666787,0.7101081925,-0.2116084874
1642401133.603541210,-1.155262169,-1.387007319,14.85825295,-0.1870706585,-0.6454334075,0.7088511009,-0.2143604487
1642401134.094366616,-1.182271013,-1.133789506,15.27556417,-0.1889607254,-0.6446733096,0.7091085922,-0.214138209
1642401134.517855137,-1.172339256,-0.9738134972,15.57994114,-0.1882916034,-0.6451105099,0.7084219809,-0.2156779988
1642401134.908096710,-1.156749198,-0.9387924659,15.66498268,-0.1895064056,-0.6449278124,0.708312231,-0.2155208166
1642401135.574571464,-1.146635205,-0.9582613822,15.69645042,-0.1894266999,-0.6452365579,0.7081637374,-0.2151544345
1642401136.165732218,-1.140561333,-0.92248238,15.80014946,-0.1898891203,-0.6456082425,0.7077796387,-0.2148955612
1642401136.698144509,-1.130103413,-0.8776605994,15.89118519,-0.188101534,-0.6447566998,0.7084238813,-0.2168921747
1642401137.186939003,-1.144423754,-0.7896489369,16.01365157,-0.1876876924,-0.6454128017,0.7079488462,-0.2168503555
1642401137.750857991,-1.170664045,-0.7825102788,16.03909958,-0.190447663,-0.6445762653,0.7092499192,-0.2126397843
1642401138.150737826,-1.210257268,-2.697866887,15.93133714,-0.1572669682,-0.6550813761,0.7174558939,-0.1771793773
1642401138.563562277,-1.22843639,-3.603301132,15.85820181,-0.142421233,-0.6593290124,0.7213375465,-0.1570782921
1642401139.086666168,-1.246938216,-3.221650705,15.90599074,-0.1467277123,-0.6566430587,0.7207351862,-0.1668282447
1642401139.575794107,-1.259675638,-3.17026136,15.89427054,-0.14986024,-0.6579342283,0.719572879,-0.1639491738
1642401140.159514713,-1.289876157,-3.308238047,15.88785105,-0.1492597707,-0.6582398015,0.720084314,-0.1609983395
1642401140.517491082,-1.302689661,-3.386082558,15.88904234,-0.1459395848,-0.6593812366,0.7201170868,-0.1592149609
1642401141.143900831,-1.312061299,-3.335050543,15.89963507,-0.1448751738,-0.6579869791,0.721050143,-0.1617127413
1642401141.878033979,-1.345899242,-2.983108933,15.9442786,-0.1496008633,-0.6577798067,0.7189326301,-0.1675744045
1642401142.645610589,-1.375458218,-2.956271726,15.96939256,-0.151645089,-0.6569526288,0.7191482339,-0.1680560269
1642401143.321498898,-1.417696196,-2.907070428,16.09148638,-0.1471712439,-0.6571294004,0.7189775571,-0.1720257205
1642401143.806626391,-1.416665938,-2.826122946,16.28526216,-0.1473698089,-0.6580808716,0.7181913364,-0.1715019247
